,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_lr,param_max_epochs,param_module__activation_fct,param_module__channel_list,param_module__conv_type,param_module__dropout,param_module__fc_hidden_layers,param_module__preprocess,param_module__temporal_attention,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
1,1145.8333968321483,98.19377782491378,0.6418269475301107,0.0010050696193527422,128,0.0001,2000,prelu,"[(400, 1), (400, 1), (400, 1), (400, 1), (400, 1)]",temporal,0.4,[128],,,"{'batch_size': 128, 'lr': 0.0001, 'max_epochs': 2000, 'module__activation_fct': 'prelu', 'module__channel_list': [(400, 1), (400, 1), (400, 1), (400, 1), (400, 1)], 'module__conv_type': 'temporal', 'module__dropout': 0.4, 'module__fc_hidden_layers': [128], 'module__preprocess': None, 'module__temporal_attention': None}",0.918960244648318,0.9157733537519143,0.8958652373660031,0.9102040816326531,0.010218400862913885,1,0.9785604900459418,0.973221117061974,0.9602142310635042,0.9706652793904734,0.007704783549413283
0,758.0728863080343,196.12829401491953,0.18956812222798666,0.0036214135869706886,128,0.0001,2000,prelu,"[(200, 1), (200, 1), (200, 1), (200, 1), (200, 1)]",temporal,0.4,[128],,,"{'batch_size': 128, 'lr': 0.0001, 'max_epochs': 2000, 'module__activation_fct': 'prelu', 'module__channel_list': [(200, 1), (200, 1), (200, 1), (200, 1), (200, 1)], 'module__conv_type': 'temporal', 'module__dropout': 0.4, 'module__fc_hidden_layers': [128], 'module__preprocess': None, 'module__temporal_attention': None}",0.908256880733945,0.9157733537519143,0.8973966309341501,0.9071428571428571,0.007541667486675177,2,0.9640122511485452,0.9739862280030605,0.9701606732976281,0.9693863841497445,0.00410850307995498
3,2070.8628509839377,244.10516503886944,1.1076421737670898,0.0020101351917554697,128,0.0001,2000,prelu,"[(600, 1), (600, 1), (600, 1), (600, 1), (600, 1)]",temporal,0.4,[128],,,"{'batch_size': 128, 'lr': 0.0001, 'max_epochs': 2000, 'module__activation_fct': 'prelu', 'module__channel_list': [(600, 1), (600, 1), (600, 1), (600, 1), (600, 1)], 'module__conv_type': 'temporal', 'module__dropout': 0.4, 'module__fc_hidden_layers': [128], 'module__preprocess': None, 'module__temporal_attention': None}",0.9021406727828746,0.9142419601837672,0.9050535987748851,0.9071428571428571,0.005156927555961919,2,0.9655436447166922,0.9793420045906657,0.981637337413925,0.9755076622404276,0.007107665913287476
2,1453.2257818380992,96.58048827796144,0.7185870806376139,0.002470090537984112,128,0.0001,2000,prelu,"[(500, 1), (500, 1), (500, 1), (500, 1), (500, 1)]",temporal,0.4,[128],,,"{'batch_size': 128, 'lr': 0.0001, 'max_epochs': 2000, 'module__activation_fct': 'prelu', 'module__channel_list': [(500, 1), (500, 1), (500, 1), (500, 1), (500, 1)], 'module__conv_type': 'temporal', 'module__dropout': 0.4, 'module__fc_hidden_layers': [128], 'module__preprocess': None, 'module__temporal_attention': None}",0.8669724770642202,0.9081163859111792,0.8836140888208269,0.8862244897959184,0.016900093811613802,4,0.9448698315467075,0.9755164498852333,0.964804896710023,0.9617303927139879,0.01269890375880387
