,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_lr,param_max_epochs,param_module__activation_fct,param_module__channel_list,param_module__conv_type,param_module__dropout,param_module__fc_hidden_layers,param_module__preprocess,param_module__temporal_attention,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
2,2041.647188981374,94.44016424507466,0.9742977619171143,0.001854376619933242,128,0.0001,2000,prelu,"[(300, 1), (300, 1), (300, 1), (300, 1), (300, 1), (300, 1), (300, 1), (300, 1)]",temporal,0.4,[128],,,"{'batch_size': 128, 'lr': 0.0001, 'max_epochs': 2000, 'module__activation_fct': 'prelu', 'module__channel_list': [(300, 1), (300, 1), (300, 1), (300, 1), (300, 1), (300, 1), (300, 1), (300, 1)], 'module__conv_type': 'temporal', 'module__dropout': 0.4, 'module__fc_hidden_layers': [128], 'module__preprocess': None, 'module__temporal_attention': None}",0.9220183486238532,0.9173047473200613,0.8989280245022971,0.9127551020408163,0.009961166862846458,1,0.9831546707503829,0.981637337413925,0.9793420045906657,0.9813780042516579,0.001567279187669254
0,1304.7337119579315,77.2746329348326,0.43004679679870605,0.003343796123635123,128,0.0001,2000,prelu,"[(300, 1), (300, 1), (300, 1), (300, 1), (300, 1)]",temporal,0.4,[128],,,"{'batch_size': 128, 'lr': 0.0001, 'max_epochs': 2000, 'module__activation_fct': 'prelu', 'module__channel_list': [(300, 1), (300, 1), (300, 1), (300, 1), (300, 1)], 'module__conv_type': 'temporal', 'module__dropout': 0.4, 'module__fc_hidden_layers': [128], 'module__preprocess': None, 'module__temporal_attention': None}",0.9220183486238532,0.9203675344563553,0.8943338437978561,0.9122448979591836,0.012678111769947997,2,0.9823889739663093,0.9869931140015302,0.9824024483550114,0.9839281787742836,0.0021672434642805954
1,1453.833716392517,211.2298620273949,0.719710111618042,0.004215837862619599,128,0.0001,2000,prelu,"[(300, 1), (300, 1), (300, 1), (300, 1), (300, 1), (300, 1), (300, 1)]",temporal,0.4,[128],,,"{'batch_size': 128, 'lr': 0.0001, 'max_epochs': 2000, 'module__activation_fct': 'prelu', 'module__channel_list': [(300, 1), (300, 1), (300, 1), (300, 1), (300, 1), (300, 1), (300, 1)], 'module__conv_type': 'temporal', 'module__dropout': 0.4, 'module__fc_hidden_layers': [128], 'module__preprocess': None, 'module__temporal_attention': None}",0.9113149847094801,0.9096477794793262,0.8958652373660031,0.9056122448979592,0.006923085560325383,3,0.9808575803981623,0.9877582249426167,0.9801071155317521,0.9829076402908438,0.0034435377135479633
3,2308.5720040003457,218.9848314312779,1.3955074151357014,0.003668594110234204,128,0.0001,2000,prelu,"[(300, 1), (300, 1), (300, 1), (300, 1), (300, 1), (300, 1), (300, 1), (300, 1), (300, 1)]",temporal,0.4,[128],,,"{'batch_size': 128, 'lr': 0.0001, 'max_epochs': 2000, 'module__activation_fct': 'prelu', 'module__channel_list': [(300, 1), (300, 1), (300, 1), (300, 1), (300, 1), (300, 1), (300, 1), (300, 1), (300, 1)], 'module__conv_type': 'temporal', 'module__dropout': 0.4, 'module__fc_hidden_layers': [128], 'module__preprocess': None, 'module__temporal_attention': None}",0.908256880733945,0.885145482388974,0.891271056661562,0.8948979591836734,0.009778426526529615,4,0.9762633996937213,0.9762815608263198,0.9839326702371843,0.9788258769190752,0.0036110557968640124
