,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_lr,param_max_epochs,param_module__activation_fct,param_module__channel_list,param_module__conv_type,param_module__dropout,param_module__fc_hidden_layers,param_module__preprocess,param_module__temporal_attention,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
1,108.60415927569072,12.56420358105344,0.032023986180623375,0.00038988343352047613,128,0.0001,2000,prelu,"[(44, None), (22, 1)]",regular,0.4,"[1024, 128]",LSC,,"{'batch_size': 128, 'lr': 0.0001, 'max_epochs': 2000, 'module__activation_fct': 'prelu', 'module__channel_list': [(44, None), (22, 1)], 'module__conv_type': 'regular', 'module__dropout': 0.4, 'module__fc_hidden_layers': [1024, 128], 'module__preprocess': 'LSC', 'module__temporal_attention': None}",0.9113149847094801,0.9234303215926493,0.9249617151607963,0.9198979591836735,0.006105800026781222,1,0.9777947932618682,0.9824024483550114,0.9739862280030605,0.97806115653998,0.003441066046067061
5,83.86990014712016,0.9939791381696393,0.038010040918986,0.0008670917451448852,128,0.0001,2000,prelu,"[(132, None), (22, 1)]",regular,0.4,"[1024, 128]",LSC,,"{'batch_size': 128, 'lr': 0.0001, 'max_epochs': 2000, 'module__activation_fct': 'prelu', 'module__channel_list': [(132, None), (22, 1)], 'module__conv_type': 'regular', 'module__dropout': 0.4, 'module__fc_hidden_layers': [1024, 128], 'module__preprocess': 'LSC', 'module__temporal_attention': None}",0.9097859327217125,0.9249617151607963,0.9173047473200613,0.9173469387755102,0.0061963473806655196,2,0.9800918836140888,0.9747513389441469,0.9747513389441469,0.9765315205007942,0.0025175569008970776
4,75.33996073404948,8.794213559414505,0.03566733996073405,0.00028600428368264885,128,0.0001,2000,prelu,"[(110, None), (22, 1)]",regular,0.4,"[1024, 128]",LSC,,"{'batch_size': 128, 'lr': 0.0001, 'max_epochs': 2000, 'module__activation_fct': 'prelu', 'module__channel_list': [(110, None), (22, 1)], 'module__conv_type': 'regular', 'module__dropout': 0.4, 'module__fc_hidden_layers': [1024, 128], 'module__preprocess': 'LSC', 'module__temporal_attention': None}",0.9051987767584098,0.9234303215926493,0.9203675344563553,0.9163265306122449,0.007973136978470729,3,0.9793261868300153,0.9778117827084928,0.9693955623565417,0.9755111772983499,0.004368364648101329
3,92.710751136144,7.877664900037286,0.032358646392822266,0.00017371832772153102,128,0.0001,2000,prelu,"[(88, None), (22, 1)]",regular,0.4,"[1024, 128]",LSC,,"{'batch_size': 128, 'lr': 0.0001, 'max_epochs': 2000, 'module__activation_fct': 'prelu', 'module__channel_list': [(88, None), (22, 1)], 'module__conv_type': 'regular', 'module__dropout': 0.4, 'module__fc_hidden_layers': [1024, 128], 'module__preprocess': 'LSC', 'module__temporal_attention': None}",0.9113149847094801,0.9142419601837672,0.9188361408882083,0.914795918367347,0.0030957522602233422,4,0.9816232771822359,0.9785768936495792,0.9755164498852333,0.9785722069056829,0.0024931040067928743
0,92.59820818901062,15.309103117222685,0.030916611353556316,0.0007887501678534954,128,0.0001,2000,prelu,"[(22, None), (22, 1)]",regular,0.4,"[1024, 128]",LSC,,"{'batch_size': 128, 'lr': 0.0001, 'max_epochs': 2000, 'module__activation_fct': 'prelu', 'module__channel_list': [(22, None), (22, 1)], 'module__conv_type': 'regular', 'module__dropout': 0.4, 'module__fc_hidden_layers': [1024, 128], 'module__preprocess': 'LSC', 'module__temporal_attention': None}",0.9097859327217125,0.9050535987748851,0.9188361408882083,0.9112244897959184,0.005716633570824827,5,0.9816232771822359,0.9793420045906657,0.9716908951798011,0.9775520589842343,0.00424782156060098
2,82.05093193054199,3.1836758454730147,0.03266127904256185,0.0006751555697692423,128,0.0001,2000,prelu,"[(66, None), (22, 1)]",regular,0.4,"[1024, 128]",LSC,,"{'batch_size': 128, 'lr': 0.0001, 'max_epochs': 2000, 'module__activation_fct': 'prelu', 'module__channel_list': [(66, None), (22, 1)], 'module__conv_type': 'regular', 'module__dropout': 0.4, 'module__fc_hidden_layers': [1024, 128], 'module__preprocess': 'LSC', 'module__temporal_attention': None}",0.9067278287461774,0.9096477794793262,0.9173047473200613,0.9112244897959184,0.0044600452094249055,5,0.9785604900459418,0.9778117827084928,0.9724560061208876,0.9762760929584408,0.002718447872607046
