,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_lr,param_max_epochs,param_module__activation_fct,param_module__channel_list,param_module__conv_type,param_module__dropout,param_module__fc_hidden_layers,param_module__preprocess,param_module__temporal_attention,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0,335.4310133457184,30.36527078610844,0.044156789779663086,0.0008944073569172508,64,5e-05,2000,prelu,"[(22, 1)]",regular,0.5,"[1024, 128]",,,"{'batch_size': 64, 'lr': 5e-05, 'max_epochs': 2000, 'module__activation_fct': 'prelu', 'module__channel_list': [(22, 1)], 'module__conv_type': 'regular', 'module__dropout': 0.5, 'module__fc_hidden_layers': [1024, 128], 'module__preprocess': None, 'module__temporal_attention': None}",0.9204892966360856,0.9111791730474732,0.9234303215926493,0.9183673469387755,0.005220835843908473,1,0.9808575803981623,0.9785768936495792,0.981637337413925,0.9803572704872221,0.001298540594647036
