0,batch_size,lr,max_epochs,module__activation_fct,module__channel_list,module__conv_type,module__dropout,module__fc_hidden_layers,module__preprocess,train_loss_0,train_loss_1,train_loss_2,train_loss_min,train_loss_max,train_loss_mean,train_loss_std,valid_acc_0,valid_acc_1,valid_acc_2,valid_acc_min,valid_acc_max,valid_acc_mean,valid_acc_std,valid_loss_0,valid_loss_1,valid_loss_2,valid_loss_min,valid_loss_max,valid_loss_mean,valid_loss_std
1,64,0.0001,2000,prelu,"[(111, None), (114, 3)]",temporal,0.30001953234411527,"[1936, 64]",LSC,2.7661162015330585,2.7260998495488526,2.771172816936786,2.7260998495488526,2.771172816936786,2.7544629560062326,0.020161707860360745,0.1417910447761194,0.08646616541353383,0.07116104868913857,0.07116104868913857,0.1417910447761194,0.0998060862929306,0.03033825092314053,2.635833587219466,2.6358968799275564,2.6395177028598855,2.635833587219466,2.6395177028598855,2.6370827233356358,0.001721984408438997
2,,,,,,,,,,2.6633132142598,2.65275549430554,2.656958433297964,2.65275549430554,2.6633132142598,2.657675713954435,0.004339910238185109,0.12686567164179105,0.13533834586466165,0.1348314606741573,0.12686567164179105,0.13533834586466165,0.13234515939353667,0.0038801050385469226,2.62013146058837,2.608069489773055,2.5953524443094205,2.5953524443094205,2.62013146058837,2.607851131556948,0.010117169306712092
3,,,,,,,,,,2.6095470366909783,2.590136437090856,2.6204187833345856,2.590136437090856,2.6204187833345856,2.60670075237214,0.012525470698381664,0.23507462686567165,0.2631578947368421,0.17228464419475656,0.17228464419475656,0.2631578947368421,0.22350572193242343,0.0379900564800586,2.503401781196025,2.4626285492029405,2.5448197782709356,2.4626285492029405,2.5448197782709356,2.503616702889967,0.03355477290866191
4,,,,,,,,,,2.492055375681677,2.4554956609760765,2.5054223720843973,2.4554956609760765,2.5054223720843973,2.484324469580717,0.02110283239093475,0.34328358208955223,0.34210526315789475,0.3857677902621723,0.34210526315789475,0.3857677902621723,0.3570522118365398,0.020310677686300294,2.321293247279836,2.240057048941017,2.3095468965809,2.240057048941017,2.321293247279836,2.2902990642672507,0.03584865656912622
5,,,,,,,,,,2.357054307741007,2.283285862888772,2.3496784723722017,2.283285862888772,2.357054307741007,2.3300062143339937,0.03317322380294772,0.3805970149253731,0.41729323308270677,0.48314606741573035,0.3805970149253731,0.48314606741573035,0.4270121051412701,0.0424257735913407,2.150270156006315,2.033780278119826,2.0388274389259826,2.033780278119826,2.150270156006315,2.074292624350708,0.053763726590889516
6,,,,,,,,,,2.1475199594203676,2.1192852051411535,2.183651509651771,2.1192852051411535,2.183651509651771,2.1501522247377642,0.026343271178984266,0.47761194029850745,0.5263157894736842,0.5131086142322098,0.47761194029850745,0.5263157894736842,0.5056787813348005,0.020565635475750316,1.8958339780124265,1.7988999096074498,1.9127156198694464,1.7988999096074498,1.9127156198694464,1.8691498358297742,0.050150018668183215
7,,,,,,,,,,2.067490695988282,2.0124868152235473,2.0962432842988235,2.0124868152235473,2.0962432842988235,2.058740265170218,0.03474875592608287,0.5634328358208955,0.5639097744360902,0.5355805243445693,0.5355805243445693,0.5639097744360902,0.5543077115338517,0.013243552459655823,1.748830695650471,1.6489461543864774,1.760196381293879,1.6489461543864774,1.760196381293879,1.7193244104436092,0.04998078895448123
8,,,,,,,,,,1.9483781182467363,1.8589207734429527,2.0018961026118354,1.8589207734429527,2.0018961026118354,1.9363983314338415,0.058980915878496354,0.5783582089552238,0.5977443609022557,0.5580524344569289,0.5580524344569289,0.5977443609022557,0.5780516681048028,0.01620561079184287,1.6757249494097126,1.4923483061611205,1.6777448328246785,1.4923483061611205,1.6777448328246785,1.6152726961318373,0.08692458117819586
9,,,,,,,,,,1.8057133489950543,1.8637603796181144,1.9564990373758169,1.8057133489950543,1.9564990373758169,1.875324255329662,0.06209870299890434,0.5932835820895522,0.6390977443609023,0.6367041198501873,0.5932835820895522,0.6390977443609023,0.6230284821002139,0.02105550865462956,1.5735622021689344,1.4314627880440618,1.534787860702486,1.4314627880440618,1.5735622021689344,1.513270950305161,0.05997384957041919
10,,,,,,,,,,1.7606099641851378,1.7267769059805087,1.8178780555725098,1.7267769059805087,1.8178780555725098,1.7684216419127188,0.037599836843047865,0.6567164179104478,0.6992481203007519,0.6254681647940075,0.6254681647940075,0.6992481203007519,0.6604775676684024,0.03023772637253688,1.5168260104620634,1.3899051605310655,1.452961617194758,1.3899051605310655,1.5168260104620634,1.4532309293959622,0.05181556994828236
11,,,,,,,,,,1.742433933164343,1.7636397631550842,1.8415466143534733,1.742433933164343,1.8415466143534733,1.7825401035576336,0.04261258064330865,0.6604477611940298,0.7330827067669173,0.6666666666666666,0.6604477611940298,0.7330827067669173,0.6867323782092045,0.03287281971857945,1.4086458505089603,1.2584989380119438,1.4179655130436357,1.2584989380119438,1.4179655130436357,1.3617034338548466,0.07307571415584828
12,,,,,,,,,,1.619779740684524,1.6959472350726095,1.7374694200662466,1.619779740684524,1.7374694200662466,1.6843987986077933,0.048735612898095956,0.6417910447761194,0.7593984962406015,0.6666666666666666,0.6417910447761194,0.7593984962406015,0.6892854025611291,0.05060687417133643,1.3595515329446366,1.2424905076062769,1.311554214481111,1.2424905076062769,1.3595515329446366,1.304532085010675,0.048047224269751526
13,,,,,,,,,,1.6719031097342283,1.6279203387891639,1.7048634474094098,1.6279203387891639,1.7048634474094098,1.6682289653109341,0.03151914755582875,0.7089552238805971,0.7368421052631579,0.6928838951310862,0.6928838951310862,0.7368421052631579,0.712893741424947,0.018160671790790242,1.2987537686504536,1.1630863112614567,1.2594655662886658,1.1630863112614567,1.2987537686504536,1.240435215400192,0.05699725396778718
