0,batch_size,lr,max_epochs,module__activation_fct,module__channel_list,module__conv_type,module__dropout,module__fc_hidden_layers,module__preprocess,train_loss_0,train_loss_1,train_loss_min,train_loss_max,train_loss_mean,train_loss_std,valid_acc_0,valid_acc_1,valid_acc_min,valid_acc_max,valid_acc_mean,valid_acc_std,valid_loss_0,valid_loss_1,valid_loss_min,valid_loss_max,valid_loss_mean,valid_loss_std
14,,,,,,,,,,2.6123250238490034,2.5467290291419395,2.5467290291419395,2.6123250238490034,2.5795270264954713,0.03279799735353195,0.3157894736842105,0.3258426966292135,0.3157894736842105,0.3258426966292135,0.320816085156712,0.0050266114725014965,2.550324601338322,2.4471358601073647,2.4471358601073647,2.550324601338322,2.4987302307228436,0.05159437061547867
15,,,,,,,,,,2.5856077597761935,2.5275334908412055,2.5275334908412055,2.5856077597761935,2.5565706253086997,0.029037134467494008,0.2819548872180451,0.299625468164794,0.2819548872180451,0.299625468164794,0.29079017769141957,0.008835290473374446,2.4912095069885254,2.388289166746961,2.388289166746961,2.4912095069885254,2.4397493368677434,0.05146017012078219
16,,,,,,,,,,2.6039596646022156,2.499323613827045,2.499323613827045,2.6039596646022156,2.5516416392146306,0.05231802538758523,0.33458646616541354,0.4157303370786517,0.33458646616541354,0.4157303370786517,0.3751584016220326,0.04057193545661908,2.458427282204305,2.3373883431323903,2.3373883431323903,2.458427282204305,2.3979078126683477,0.06051946953595744
17,,,,,,,,,,2.5223920979715104,2.465707041667058,2.465707041667058,2.5223920979715104,2.494049569819284,0.028342528152226265,0.3157894736842105,0.3707865168539326,0.3157894736842105,0.3707865168539326,0.34328799526907156,0.027498521584861046,2.3810666199017287,2.2954364965917464,2.2954364965917464,2.3810666199017287,2.3382515582467374,0.04281506165499116
18,,,,,,,,,,2.510449596601078,2.4181960912851186,2.4181960912851186,2.510449596601078,2.464322843943098,0.04612675265797961,0.38721804511278196,0.41947565543071164,0.38721804511278196,0.41947565543071164,0.40334685027174677,0.016128805158964837,2.3303787618651426,2.2503881749142423,2.2503881749142423,2.3303787618651426,2.2903834683896926,0.03999529347545017
19,,,,,,,,,,2.4506178005284465,2.43538141984206,2.43538141984206,2.4506178005284465,2.442999610185253,0.007618190343193332,0.42105263157894735,0.4344569288389513,0.42105263157894735,0.4344569288389513,0.4277547802089493,0.006702148630001986,2.29044186620784,2.1998187040121815,2.1998187040121815,2.29044186620784,2.245130285110011,0.04531158109782929
20,,,,,,,,,,2.41022236867093,2.3778595777658316,2.3778595777658316,2.41022236867093,2.394040973218381,0.016181395452549152,0.41353383458646614,0.40823970037453183,0.40823970037453183,0.41353383458646614,0.410886767480499,0.0026470671059671547,2.2282948619440983,2.1529713980714034,2.1529713980714034,2.2282948619440983,2.190633130007751,0.037661731936347476
21,,,,,,,,,,2.4566437614067143,2.4163925024179314,2.4163925024179314,2.4566437614067143,2.436518131912323,0.02012562949439145,0.45112781954887216,0.4681647940074906,0.45112781954887216,0.4681647940074906,0.4596463067781814,0.00851848722930923,2.234335408174902,2.1663820172070563,2.1663820172070563,2.234335408174902,2.200358712690979,0.0339766954839229
22,,,,,,,,,,2.353671583043739,2.338943675848154,2.338943675848154,2.353671583043739,2.3463076294459464,0.007363953597792516,0.48120300751879697,0.40823970037453183,0.40823970037453183,0.48120300751879697,0.4447213539466644,0.036481653572132566,2.1488539706495473,2.094028771146853,2.094028771146853,2.1488539706495473,2.1214413708982,0.027412599751347244
23,,,,,,,,,,2.3552839607143494,2.3583904156318076,2.3552839607143494,2.3583904156318076,2.3568371881730785,0.0015532274587291006,0.462406015037594,0.5168539325842697,0.462406015037594,0.5168539325842697,0.4896299738109319,0.02722395877333786,2.086841187979046,2.0755441813879694,2.0755441813879694,2.086841187979046,2.081192684683508,0.005648503295538232
24,,,,,,,,,,2.370878313048085,2.343623454754169,2.343623454754169,2.370878313048085,2.357250883901127,0.013627429146958026,0.5112781954887218,0.5243445692883895,0.5112781954887218,0.5243445692883895,0.5178113823885556,0.006533186899833843,2.1497331095817396,2.031542947676298,2.031542947676298,2.1497331095817396,2.0906380286290185,0.05909508095272087
25,,,,,,,,,,2.3384119603178113,2.3310235206897443,2.3310235206897443,2.3384119603178113,2.334717740503778,0.003694219814033506,0.48120300751879697,0.4868913857677903,0.48120300751879697,0.4868913857677903,0.48404719664329365,0.00284418912449666,2.0688968036407815,2.0063679334376188,2.0063679334376188,2.0688968036407815,2.0376323685392004,0.03126443510158139
26,,,,,,,,,,2.33795218440229,2.3124810695648192,2.3124810695648192,2.33795218440229,2.3252166269835546,0.012735557418735333,0.5338345864661654,0.5243445692883895,0.5243445692883895,0.5338345864661654,0.5290895778772775,0.004745008588887989,2.0616429542240344,2.010235076539972,2.010235076539972,2.0616429542240344,2.035939015382003,0.02570393884203126
27,,,,,,,,,,2.278329466994741,2.269190659889808,2.269190659889808,2.278329466994741,2.2737600634422748,0.004569403552466378,0.5112781954887218,0.5468164794007491,0.5112781954887218,0.5468164794007491,0.5290473374447354,0.017769141956013645,2.012822500745157,1.9829975652337521,1.9829975652337521,2.012822500745157,1.9979100329894544,0.014912467755702319
28,,,,,,,,,,2.276409434539326,2.280549064049354,2.276409434539326,2.280549064049354,2.2784792492943398,0.002069814755013999,0.5225563909774437,0.5692883895131086,0.5225563909774437,0.5692883895131086,0.5459223902452761,0.02336599926783245,2.001458303372663,1.9379836307482774,1.9379836307482774,2.001458303372663,1.96972096706047,0.031737336312192777
29,,,,,,,,,,2.3073652957518664,2.235042120860173,2.235042120860173,2.3073652957518664,2.27120370830602,0.03616158744584674,0.5375939849624061,0.5168539325842697,0.5168539325842697,0.5375939849624061,0.5272239587733378,0.010370026189068182,2.0125147023595367,1.913401314381803,1.913401314381803,2.0125147023595367,1.96295800837067,0.04955669398886686
30,,,,,,,,,,2.2389285498004368,2.2630385820682233,2.2389285498004368,2.2630385820682233,2.2509835659343302,0.012055016133893261,0.556390977443609,0.5280898876404494,0.5280898876404494,0.556390977443609,0.5422404325420291,0.014150544901579798,1.953857165530212,1.9067435809289024,1.9067435809289024,1.953857165530212,1.9303003732295572,0.023556792300654772
31,,,,,,,,,,2.2201073668990197,2.2232559974376973,2.2201073668990197,2.2232559974376973,2.2216816821683585,0.0015743152693388218,0.5375939849624061,0.5205992509363296,0.5205992509363296,0.5375939849624061,0.5290966179493679,0.008497367013038215,1.913256587838768,1.8618383590648238,1.8618383590648238,1.913256587838768,1.8875474734517959,0.0257091143869721
32,,,,,,,,,,2.281715215340357,2.198281871355497,2.198281871355497,2.281715215340357,2.2399985433479266,0.04171667199243001,0.5714285714285714,0.5468164794007491,0.5468164794007491,0.5714285714285714,0.5591225254146602,0.012306046013911165,1.9493367815376224,1.846022645632426,1.846022645632426,1.9493367815376224,1.897679713585024,0.05165706795259817
33,,,,,,,,,,2.265449941788123,2.2358791021200326,2.2358791021200326,2.265449941788123,2.2506645219540777,0.014785419834045133,0.5413533834586466,0.5543071161048689,0.5413533834586466,0.5543071161048689,0.5478302497817578,0.0064768663231111745,1.9273364696287572,1.852873353475935,1.852873353475935,1.9273364696287572,1.890104911552346,0.0372315580764111
34,,,,,,,,,,2.2463688653438396,2.2168586254119873,2.2168586254119873,2.2463688653438396,2.2316137453779135,0.014755119965926156,0.6052631578947368,0.5730337078651685,0.5730337078651685,0.6052631578947368,0.5891484328799527,0.01611472501478417,1.8971684687119676,1.8067952921328028,1.8067952921328028,1.8971684687119676,1.851981880422385,0.04518658828958244
35,,,,,,,,,,2.2118808325383665,2.2203239771036003,2.2118808325383665,2.2203239771036003,2.216102404820983,0.004221572282616881,0.5601503759398496,0.550561797752809,0.550561797752809,0.5601503759398496,0.5553560868463293,0.00479428909352031,1.8761037148927386,1.8334452663914542,1.8334452663914542,1.8761037148927386,1.8547744906420964,0.02132922425064221
36,,,,,,,,,,2.163992822227515,2.2011705251840445,2.163992822227515,2.2011705251840445,2.18258167370578,0.018588851478264834,0.6127819548872181,0.5430711610486891,0.5430711610486891,0.6127819548872181,0.5779265579679536,0.03485539691926448,1.8256989968450446,1.8346923170018286,1.8256989968450446,1.8346923170018286,1.8301956569234366,0.004496660078392001
37,,,,,,,,,,2.1798987227145807,2.154304962891799,2.154304962891799,2.1798987227145807,2.1671018428031896,0.01279687991139089,0.5864661654135338,0.5880149812734082,0.5864661654135338,0.5880149812734082,0.587240573343471,0.0007744079299372153,1.8312536917234723,1.779468013106214,1.779468013106214,1.8312536917234723,1.805360852414843,0.02589283930862918
38,,,,,,,,,,2.1669223166565614,2.141420397391686,2.141420397391686,2.1669223166565614,2.154171357024124,0.012750959632437775,0.6165413533834586,0.5880149812734082,0.5880149812734082,0.6165413533834586,0.6022781673284334,0.01426318605502519,1.8168072682574279,1.73643578527572,1.73643578527572,1.8168072682574279,1.776621526766574,0.040185741490853966
39,,,,,,,,,,2.163231165562537,2.1555007567772497,2.1555007567772497,2.163231165562537,2.159365961169893,0.0038652043926437063,0.6616541353383458,0.5917602996254682,0.5917602996254682,0.6616541353383458,0.626707217481907,0.03494691785643883,1.8148448763037086,1.7303870925296112,1.7303870925296112,1.8148448763037086,1.7726159844166598,0.0422288918870487
40,,,,,,,,,,2.1554342234627084,2.11253415621244,2.11253415621244,2.1554342234627084,2.133984189837574,0.0214500336251342,0.5864661654135338,0.6067415730337079,0.5864661654135338,0.6067415730337079,0.5966038692236209,0.010137703810087051,1.8024450737730902,1.6925047408328968,1.6925047408328968,1.8024450737730902,1.7474749073029936,0.05497016647009667
41,,,,,,,,,,2.098025242373075,2.245362318479098,2.098025242373075,2.245362318479098,2.1716937804260867,0.07366853805301132,0.6127819548872181,0.6629213483146067,0.6127819548872181,0.6629213483146067,0.6378516516009124,0.0250696967136943,1.7759467390246857,1.74255838510249,1.74255838510249,1.7759467390246857,1.7592525620635877,0.016694176961097873
42,,,,,,,,,,2.1605223519199748,2.139524065531217,2.139524065531217,2.1605223519199748,2.150023208725596,0.010499143194378835,0.6466165413533834,0.6441947565543071,0.6441947565543071,0.6466165413533834,0.6454056489538453,0.0012108923995381438,1.7561099780233282,1.7097212111905273,1.7097212111905273,1.7561099780233282,1.732915594606928,0.023194383416400458
43,,,,,,,,,,2.056292319045859,2.056337936107929,2.056292319045859,2.056337936107929,2.056315127576894,2.280853103497904e-05,0.650375939849624,0.6554307116104869,0.650375939849624,0.6554307116104869,0.6529033257300555,0.002527385880431443,1.7443867760493343,1.67595096161303,1.67595096161303,1.7443867760493343,1.710168868831182,0.03421790721815221
44,,,,,,,,,,2.0824686995386275,2.103717693915734,2.0824686995386275,2.103717693915734,2.093093196727181,0.010624497188553184,0.6278195488721805,0.6142322097378277,0.6142322097378277,0.6278195488721805,0.6210258793050041,0.006793669567176419,1.7162743923359347,1.6720681413729093,1.6720681413729093,1.7162743923359347,1.694171266854422,0.02210312548151272
45,,,,,,,,,,2.138890358258851,2.1055500122217032,2.1055500122217032,2.138890358258851,2.122220185240277,0.016670173018573875,0.6052631578947368,0.6479400749063671,0.6052631578947368,0.6479400749063671,0.6266016164005519,0.021338458505815117,1.6994879057532863,1.663602309280567,1.663602309280567,1.6994879057532863,1.6815451075169268,0.01794279823635969
46,,,,,,,,,,1.979590017903206,2.119293528336745,1.979590017903206,2.119293528336745,2.0494417731199754,0.06985175521676945,0.6127819548872181,0.6367041198501873,0.6127819548872181,0.6367041198501873,0.6247430373687026,0.011961082481484586,1.6922438476318704,1.6802972519442383,1.6802972519442383,1.6922438476318704,1.6862705497880544,0.005973297843816061
47,,,,,,,,,,2.094205888845277,2.070112872123718,2.070112872123718,2.094205888845277,2.0821593804844976,0.012046508360779473,0.6203007518796992,0.6554307116104869,0.6203007518796992,0.6554307116104869,0.6378657317450931,0.017564979865393848,1.7286092598635452,1.670323353135184,1.670323353135184,1.7286092598635452,1.6994663064993647,0.0291429533641806
48,,,,,,,,,,2.097192390736883,2.053133245614859,2.053133245614859,2.097192390736883,2.075162818175871,0.022029572561012012,0.6541353383458647,0.6629213483146067,0.6541353383458647,0.6629213483146067,0.6585283433302357,0.004393004984371007,1.713921452823438,1.6154771945003266,1.6154771945003266,1.713921452823438,1.6646993236618823,0.04922212916155577
49,,,,,,,,,,2.061091939951799,2.046990145169772,2.046990145169772,2.061091939951799,2.0540410425607853,0.0070508973910135,0.6578947368421053,0.6741573033707865,0.6578947368421053,0.6741573033707865,0.6660260201064458,0.008131283264340594,1.69113128167346,1.6058630590581715,1.6058630590581715,1.69113128167346,1.6484971703658158,0.042634111307644273
50,,,,,,,,,,2.045433938331494,2.084011224599985,2.045433938331494,2.084011224599985,2.0647225814657393,0.01928864313424561,0.6616541353383458,0.6779026217228464,0.6616541353383458,0.6779026217228464,0.6697783785305962,0.008124243192250302,1.6671082579103627,1.609912330291691,1.609912330291691,1.6671082579103627,1.6385102941010268,0.02859796380933588
51,,,,,,,,,,2.072944292073978,2.0445942878723145,2.0445942878723145,2.072944292073978,2.0587692899731462,0.01417500210083178,0.6578947368421053,0.6928838951310862,0.6578947368421053,0.6928838951310862,0.6753893159865958,0.01749457914449043,1.650110527985078,1.5740164853213878,1.5740164853213878,1.650110527985078,1.612063506653233,0.03804702133184512
52,,,,,,,,,,2.084593437361557,1.9810560611578134,1.9810560611578134,2.084593437361557,2.032824749259685,0.05176868810187185,0.6691729323308271,0.6704119850187266,0.6691729323308271,0.6704119850187266,0.6697924586747768,0.0006195263439497389,1.660244405717778,1.5748013967878363,1.5748013967878363,1.660244405717778,1.6175229012528072,0.042721504464970916
53,,,,,,,,,,2.073522632793093,2.057576401417072,2.057576401417072,2.073522632793093,2.0655495171050826,0.007973115688010513,0.6766917293233082,0.7153558052434457,0.6766917293233082,0.7153558052434457,0.6960237672833769,0.019332037960068715,1.6466055230090493,1.5767353362358465,1.5767353362358465,1.6466055230090493,1.611670429622448,0.03493509338660139
54,,,,,,,,,,2.0524897524992167,2.0318459565822895,2.0318459565822895,2.0524897524992167,2.042167854540753,0.01032189795846361,0.6917293233082706,0.6853932584269663,0.6853932584269663,0.6917293233082706,0.6885612908676184,0.0031680324406521687,1.6360962561198644,1.584992311420512,1.584992311420512,1.6360962561198644,1.6105442837701882,0.02555197234967621
55,,,,,,,,,,2.0223117117464944,2.035332573377169,2.0223117117464944,2.035332573377169,2.0288221425618316,0.00651043081533742,0.7030075187969925,0.6928838951310862,0.6928838951310862,0.7030075187969925,0.6979457069640393,0.005061811832953178,1.6109283481325423,1.5541178952442127,1.5541178952442127,1.6109283481325423,1.5825231216883775,0.028405226444164766
56,,,,,,,,,,1.9939571245717498,2.0188878829662618,1.9939571245717498,2.0188878829662618,2.0064225037690058,0.012465379197255988,0.6992481203007519,0.6629213483146067,0.6629213483146067,0.6992481203007519,0.6810847343076794,0.0181633859930726,1.6126868975789923,1.5693775857432504,1.5693775857432504,1.6126868975789923,1.5910322416611213,0.02165465591787097
57,,,,,,,,,,2.0328267261915545,2.0301702591089104,2.0301702591089104,2.0328267261915545,2.0314984926502326,0.0013282335413220547,0.6691729323308271,0.6816479400749064,0.6691729323308271,0.6816479400749064,0.6754104362028668,0.00623750387203964,1.6136974194892366,1.5640562857581435,1.5640562857581435,1.6136974194892366,1.58887685262369,0.024820566865546567
58,,,,,,,,,,1.9924385096451964,1.9665369290571946,1.9665369290571946,1.9924385096451964,1.9794877193511955,0.012950790294000925,0.6804511278195489,0.7153558052434457,0.6804511278195489,0.7153558052434457,0.6979034665314973,0.0174523387119484,1.6078525306586933,1.5463591519366489,1.5463591519366489,1.6078525306586933,1.577105841297671,0.030746689361022206
59,,,,,,,,,,1.9685775955403573,1.9880341126368597,1.9685775955403573,1.9880341126368597,1.9783058540886085,0.009728258548251212,0.6879699248120301,0.6928838951310862,0.6879699248120301,0.6928838951310862,0.6904269099715581,0.0024569851595280245,1.578499556484079,1.52247384380312,1.52247384380312,1.578499556484079,1.5504867001435994,0.028012856340479453
60,,,,,,,,,,2.0351856492323788,2.0259877259914694,2.0259877259914694,2.0351856492323788,2.0305866876119243,0.0045989616204547,0.6691729323308271,0.700374531835206,0.6691729323308271,0.700374531835206,0.6847737320830165,0.015600799752189476,1.582726405975514,1.5032833104722956,1.5032833104722956,1.582726405975514,1.5430048582239047,0.03972154775160919
61,,,,,,,,,,1.995275310205795,2.002804418710562,1.995275310205795,2.002804418710562,1.9990398644581786,0.003764554252383534,0.7255639097744361,0.6779026217228464,0.6779026217228464,0.7255639097744361,0.7017332657486413,0.023830644025794823,1.570084027777937,1.5302831805154178,1.5302831805154178,1.570084027777937,1.5501836041466774,0.019900423631259656
62,,,,,,,,,,2.011457518129596,1.9823047362841093,1.9823047362841093,2.011457518129596,1.9968811272068527,0.014576390922743432,0.7180451127819549,0.6853932584269663,0.6853932584269663,0.7180451127819549,0.7017191856044607,0.016325927177494315,1.5465664146538067,1.4973172177089733,1.4973172177089733,1.5465664146538067,1.52194181618139,0.024624598472416714
63,,,,,,,,,,1.9714868310320046,1.9392176609772902,1.9392176609772902,1.9714868310320046,1.9553522460046473,0.016134585027357207,0.6992481203007519,0.6779026217228464,0.6779026217228464,0.6992481203007519,0.6885753710117992,0.010672749288952732,1.5354638001076262,1.4717589223875982,1.4717589223875982,1.5354638001076262,1.503611361247612,0.03185243886001399
64,,,,,,,,,,1.927081043049192,1.9674235178874089,1.927081043049192,1.9674235178874089,1.9472522804683003,0.020171237419108423,0.7142857142857143,0.6704119850187266,0.6704119850187266,0.7142857142857143,0.6923488496522204,0.02193686463349387,1.5106779686490397,1.4824899363607056,1.4824899363607056,1.5106779686490397,1.4965839525048725,0.014094016144167054
65,,,,,,,,,,1.99892766125264,1.9541237354278564,1.9541237354278564,1.99892766125264,1.9765256983402484,0.022401962912391826,0.6541353383458647,0.6629213483146067,0.6541353383458647,0.6629213483146067,0.6585283433302357,0.004393004984371007,1.5418321432027602,1.469721098964134,1.469721098964134,1.5418321432027602,1.5057766210834471,0.036055522119313066
66,,,,,,,,,,2.0012948601206944,1.987553075643686,1.987553075643686,2.0012948601206944,1.9944239678821902,0.006870892238504123,0.7443609022556391,0.7078651685393258,0.7078651685393258,0.7443609022556391,0.7261130353974825,0.01824786685815666,1.5127775274721302,1.4602560488025793,1.4602560488025793,1.5127775274721302,1.4865167881373549,0.026260739334775463
67,,,,,,,,,,1.9345406679781896,1.9254713351909931,1.9254713351909931,1.9345406679781896,1.9300060015845912,0.00453466639359823,0.6917293233082706,0.7191011235955056,0.6917293233082706,0.7191011235955056,0.7054152234518881,0.01368590014361748,1.531312558884011,1.4613103594226338,1.4613103594226338,1.531312558884011,1.4963114591533224,0.035001099730688656
68,,,,,,,,,,1.9440913233587538,1.9359611657949594,1.9359611657949594,1.9440913233587538,1.9400262445768566,0.004065078781897213,0.7142857142857143,0.7228464419475655,0.7142857142857143,0.7228464419475655,0.7185660781166399,0.004280363830925615,1.4888172095879577,1.4194777507460519,1.4194777507460519,1.4888172095879577,1.4541474801670047,0.03466972942095292
69,,,,,,,,,,1.9544527866196792,1.8935622930526734,1.8935622930526734,1.9544527866196792,1.9240075398361762,0.03044524678350291,0.7293233082706767,0.7153558052434457,0.7153558052434457,0.7293233082706767,0.7223395567570612,0.0069837515136155215,1.4726866636061131,1.4117621094100037,1.4117621094100037,1.4726866636061131,1.4422243865080584,0.030462277098054713
70,,,,,,,,,,1.923935888594555,1.8941780823927659,1.8941780823927659,1.923935888594555,1.9090569854936605,0.01487890310089457,0.706766917293233,0.704119850187266,0.704119850187266,0.706766917293233,0.7054433837402495,0.0013235335529835357,1.453480906056282,1.4192690045646068,1.4192690045646068,1.453480906056282,1.4363749553104443,0.01710595074583765
71,,,,,,,,,,1.992979013610642,1.9007065993088943,1.9007065993088943,1.992979013610642,1.946842806459768,0.04613620715087386,0.7518796992481203,0.7340823970037453,0.7340823970037453,0.7518796992481203,0.7429810481259328,0.008898651122187462,1.4631030882211555,1.3962201781933674,1.3962201781933674,1.4631030882211555,1.4296616332072616,0.03344145501389406
72,,,,,,,,,,1.9060093044204052,1.8554397693047158,1.8554397693047158,1.9060093044204052,1.8807245368625605,0.0252847675578447,0.7406015037593985,0.7228464419475655,0.7228464419475655,0.7406015037593985,0.731723972853482,0.008877530905916475,1.472287442451133,1.3583534902401184,1.3583534902401184,1.472287442451133,1.4153204663456256,0.05696697610550727
73,,,,,,,,,,1.9668384902644456,1.8505688007061298,1.8505688007061298,1.9668384902644456,1.9087036454852877,0.05813484477915787,0.7180451127819549,0.7340823970037453,0.7180451127819549,0.7340823970037453,0.7260637548928501,0.008018642110895202,1.4544978652681624,1.3649023012275554,1.3649023012275554,1.4544978652681624,1.4097000832478588,0.04479778202030349
74,,,,,,,,,,1.8955703750467439,1.885891111080463,1.885891111080463,1.8955703750467439,1.8907307430636036,0.004839631983140413,0.7255639097744361,0.7191011235955056,0.7191011235955056,0.7255639097744361,0.7223325166849708,0.00323139308946524,1.4324678119860197,1.3804285847738889,1.3804285847738889,1.4324678119860197,1.4064481983799544,0.026019613606065417
75,,,,,,,,,,1.8707525780519307,1.9092317214378944,1.8707525780519307,1.9092317214378944,1.8899921497449126,0.01923957169298185,0.7518796992481203,0.7378277153558053,0.7378277153558053,0.7518796992481203,0.7448537073019628,0.007025991946157495,1.429347208568028,1.3577095971125341,1.3577095971125341,1.429347208568028,1.393528402840281,0.03581880572774698
76,,,,,,,,,,1.9811853638758004,1.916665821809035,1.916665821809035,1.9811853638758004,1.9489255928424178,0.03225977103338262,0.7443609022556391,0.700374531835206,0.700374531835206,0.7443609022556391,0.7223677170454226,0.021993185210216537,1.4595675065105123,1.3835819664965854,1.3835819664965854,1.4595675065105123,1.421574736503549,0.03799277000696344
77,,,,,,,,,,1.9649239381154378,1.870359127338116,1.870359127338116,1.9649239381154378,1.9176415327267768,0.04728240538866091,0.7631578947368421,0.700374531835206,0.700374531835206,0.7631578947368421,0.7317662132860241,0.031391681450818054,1.447542631536498,1.3632655889353948,1.3632655889353948,1.447542631536498,1.4054041102359465,0.042138521300551623
78,,,,,,,,,,1.880611503044077,1.84746444775508,1.84746444775508,1.880611503044077,1.8640379753995786,0.016573527644498598,0.7368421052631579,0.7378277153558053,0.7368421052631579,0.7378277153558053,0.7373349103094815,0.0004928050463237077,1.4341927919172703,1.3234085340178414,1.3234085340178414,1.4341927919172703,1.378800662967556,0.05539212894971446
79,,,,,,,,,,1.842259073005515,1.9197421073913574,1.842259073005515,1.9197421073913574,1.8810005901984361,0.03874151719292118,0.7518796992481203,0.7752808988764045,0.7518796992481203,0.7752808988764045,0.7635802990622624,0.01170059981414212,1.382991325586362,1.3408561560991552,1.3408561560991552,1.382991325586362,1.3619237408427587,0.021067584743603374
