0,batch_size,lr,max_epochs,module__activation_fct,module__channel_list,module__conv_type,module__dropout,module__fc_hidden_layers,module__preprocess,train_loss_0,train_loss_1,train_loss_2,train_loss_min,train_loss_max,train_loss_mean,train_loss_std,valid_acc_0,valid_acc_1,valid_acc_2,valid_acc_min,valid_acc_max,valid_acc_mean,valid_acc_std,valid_loss_0,valid_loss_1,valid_loss_2,valid_loss_min,valid_loss_max,valid_loss_mean,valid_loss_std
1,64,0.0001,2000,prelu,"[(21, None), (3, 3), (21, 3)]",regular,0.421498270735507,"[1936, 64]",LSC,2.9303037913548464,3.005214531758333,2.9125710267287035,2.9125710267287035,3.005214531758333,2.9493631166139607,0.04015094988949649,0.07462686567164178,0.07894736842105263,0.0599250936329588,0.0599250936329588,0.07894736842105263,0.07116644257521774,0.008142179500728956,2.6399541541711606,2.6399013225297283,2.6424150600861966,2.6399013225297283,2.6424150600861966,2.640756845595695,0.0011727330665204918
2,,,,,,,,,,2.7183304025947703,2.7325619123625593,2.7217437450702375,2.7183304025947703,2.7325619123625593,2.724212020009189,0.006066479124300484,0.0708955223880597,0.05639097744360902,0.06741573033707865,0.05639097744360902,0.0708955223880597,0.06490074338958246,0.006182735398993696,2.6393607801465846,2.6399075465094772,2.6401731182126964,2.6393607801465846,2.6401731182126964,2.639813814956253,0.00033819371812219667
3,,,,,,,,,,2.72417460654742,2.6940906345557982,2.708987969618577,2.6940906345557982,2.72417460654742,2.709084403573932,0.012281919430039671,0.07835820895522388,0.06390977443609022,0.07116104868913857,0.06390977443609022,0.07835820895522388,0.07114301069348422,0.005898562482525649,2.6382214346928383,2.6399513258969876,2.6386961490473944,2.6382214346928383,2.6399513258969876,2.6389563032124066,0.0007297903976385699
4,,,,,,,,,,2.693368618198902,2.6961520563285015,2.689076086191031,2.689076086191031,2.6961520563285015,2.692865586906145,0.0029105690975837367,0.07462686567164178,0.07894736842105263,0.09363295880149813,0.07462686567164178,0.09363295880149813,0.08240239763139752,0.008134732699908685,2.6375914794295583,2.639467388167417,2.638493284304044,2.6375914794295583,2.639467388167417,2.6385173839670064,0.0007660261063914823
5,,,,,,,,,,2.6937754705462154,2.7010901285752325,2.676681324151846,2.676681324151846,2.7010901285752325,2.690515641091098,0.01022797794946519,0.09328358208955224,0.07894736842105263,0.07116104868913857,0.07116104868913857,0.09328358208955224,0.0811306663999145,0.009162485600224477,2.637562121917952,2.6365562058929215,2.641343638245086,2.6365562058929215,2.641343638245086,2.638487322018653,0.0020610472340359897
6,,,,,,,,,,2.692108434978478,2.6936063491645394,2.695868602165809,2.692108434978478,2.695868602165809,2.693861128769609,0.0015456172024017284,0.0708955223880597,0.07894736842105263,0.0749063670411985,0.0708955223880597,0.07894736842105263,0.07491641928343695,0.0032871600630773982,2.637019627129854,2.6365002474390473,2.638750686181172,2.6365002474390473,2.638750686181172,2.6374235202500245,0.0009621039002812224
7,,,,,,,,,,2.7042347245593064,2.698962815785843,2.707524350973276,2.698962815785843,2.707524350973276,2.7035739637728082,0.0035263224284555208,0.07835820895522388,0.11654135338345864,0.07116104868913857,0.07116104868913857,0.11654135338345864,0.08868687034260703,0.01991404777334745,2.63700089169972,2.6354577899875498,2.6393197841858598,2.6354577899875498,2.6393197841858598,2.6372594886243763,0.0015872206471326843
8,,,,,,,,,,2.6834349076412547,2.6768782571688168,2.6875497854672945,2.6768782571688168,2.6875497854672945,2.682620983425789,0.0043944839308459,0.10074626865671642,0.07142857142857142,0.07116104868913857,0.07116104868913857,0.10074626865671642,0.08111196292480881,0.013883980295879218,2.63656551090639,2.63693246267792,2.638786565944943,2.63656551090639,2.638786565944943,2.6374281798430843,0.0009721361365396317
9,,,,,,,,,,2.6801177288525824,2.6837499618072216,2.6931836458352896,2.6801177288525824,2.6931836458352896,2.6856837788316974,0.005506619220711548,0.09328358208955224,0.07894736842105263,0.07116104868913857,0.07116104868913857,0.09328358208955224,0.0811306663999145,0.009162485600224477,2.636366313962794,2.6339123750987805,2.6384400026628585,2.6339123750987805,2.6384400026628585,2.6362395639081444,0.001850567844746576
10,,,,,,,,,,2.693408827331484,2.6725672960968456,2.6723069374377912,2.6723069374377912,2.693408827331484,2.6794276869553735,0.009886730545541473,0.09328358208955224,0.10902255639097744,0.07116104868913857,0.07116104868913857,0.10902255639097744,0.0911557290565561,0.015529955146138794,2.635851294247072,2.6337481943288243,2.63778968160965,2.6337481943288243,2.63778968160965,2.635796390061849,0.0016503869672363917
