0,batch_size,lr,max_epochs,module__activation_fct,module__channel_list,module__conv_type,module__dropout,module__fc_hidden_layers,module__preprocess,train_loss_0,train_loss_1,train_loss_2,train_loss_min,train_loss_max,train_loss_mean,train_loss_std,valid_acc_0,valid_acc_1,valid_acc_2,valid_acc_min,valid_acc_max,valid_acc_mean,valid_acc_std,valid_loss_0,valid_loss_1,valid_loss_2,valid_loss_min,valid_loss_max,valid_loss_mean,valid_loss_std
1,64,0.0001,2000,prelu,"[(99, None), (93, 3), (48, 3), (48, 3), (99, 3), (69, 3)]",regular,0.5252513874996724,"[1936, 64]",LSC,2.7881219566212914,2.8566939711685255,2.844704708686242,2.7881219566212914,2.8566939711685255,2.829840212158686,0.029902566640449747,0.07462686567164178,0.07518796992481203,0.0749063670411985,0.07462686567164178,0.07518796992481203,0.07490706754588411,0.00022907038767089986,2.639311516462867,2.640009071593894,2.6402462752124345,2.639311516462867,2.6402462752124345,2.639855621089732,0.0003967398584244878
2,,,,,,,,,,2.679624809695117,2.689419506606176,2.7072734649364767,2.679624809695117,2.7072734649364767,2.6921059270792562,0.011446241752427705,0.07835820895522388,0.07894736842105263,0.10486891385767791,0.07835820895522388,0.10486891385767791,0.08739149707798481,0.012360740274146674,2.6389872885462062,2.6396356632834985,2.6391384708747436,2.6389872885462062,2.6396356632834985,2.6392538075681498,0.00027697697211628174
3,,,,,,,,,,2.679235080303714,2.6782409505816633,2.679342592679537,2.6782409505816633,2.679342592679537,2.678939541188305,0.0004959242916041469,0.07462686567164178,0.07894736842105263,0.0749063670411985,0.07462686567164178,0.07894736842105263,0.0761602003779643,0.0019741258874424413,2.638839461910191,2.6389181129914476,2.6394918447130182,2.638839461910191,2.6394918447130182,2.6390831398715524,0.0002907762412623677
4,,,,,,,,,,2.668431904963675,2.6789867419903377,2.683936628928551,2.668431904963675,2.683936628928551,2.677118425294188,0.006466172065170346,0.07462686567164178,0.07518796992481203,0.07116104868913857,0.07116104868913857,0.07518796992481203,0.07365862809519746,0.0017808493596986321,2.638255404002631,2.6387547084263394,2.6390997738427435,2.638255404002631,2.6390997738427435,2.6387032954239045,0.0003466242724117526
5,,,,,,,,,,2.6643170102253584,2.663877493137356,2.69132452744704,2.663877493137356,2.69132452744704,2.6731730102699185,0.012836315039532047,0.07835820895522388,0.07894736842105263,0.07116104868913857,0.07116104868913857,0.07894736842105263,0.07615554202180502,0.003539821083668982,2.638445747432424,2.638735839298793,2.6386961088644876,2.638445747432424,2.638735839298793,2.6386258985319015,0.0001284145392463716
6,,,,,,,,,,2.6605745092292743,2.6635866433124376,2.662749620584341,2.6605745092292743,2.6635866433124376,2.6623035910420176,0.0012694998222941626,0.07835820895522388,0.07518796992481203,0.06741573033707865,0.06741573033707865,0.07835820895522388,0.07365396973903819,0.004597051736682766,2.6385612274283794,2.6386897062000476,2.6380698448709783,2.6380698448709783,2.6386897062000476,2.6384402594998018,0.00026712287637860614
7,,,,,,,,,,2.6703279408875686,2.664230454323042,2.6556706208449143,2.6556706208449143,2.6703279408875686,2.663409672018508,0.006011905987387344,0.07462686567164178,0.08270676691729323,0.06741573033707865,0.06741573033707865,0.08270676691729323,0.07491645430867122,0.006245897112419081,2.6386277390949764,2.638732116025193,2.6384999484158635,2.6384999484158635,2.638732116025193,2.6386199345120107,9.494255576187707e-05
8,,,,,,,,,,2.6613530386849407,2.6661461771507886,2.67993201475877,2.6613530386849407,2.67993201475877,2.6691437435314995,0.007875431888392325,0.0708955223880597,0.07894736842105263,0.06741573033707865,0.06741573033707865,0.07894736842105263,0.07241954038206366,0.004829537062664539,2.638638649413835,2.6387214212489307,2.6385713320099904,2.6385713320099904,2.6387214212489307,2.6386438008909185,6.138185507422699e-05
9,,,,,,,,,,2.652242730348326,2.660654058602999,2.660999375123244,2.652242730348326,2.660999375123244,2.657965388024856,0.004048984978720116,0.0708955223880597,0.07142857142857142,0.07865168539325842,0.0708955223880597,0.07865168539325842,0.07365859306996318,0.003537349622868326,2.638871175139698,2.6387277653342798,2.6377921113360685,2.6377921113360685,2.638871175139698,2.6384636839366817,0.0004784690247679757
10,,,,,,,,,,2.6704314609483486,2.6641557993050613,2.6690042899205135,2.6641557993050613,2.6704314609483486,2.6678638500579743,0.002685942984665154,0.07835820895522388,0.07894736842105263,0.06741573033707865,0.06741573033707865,0.07894736842105263,0.07490710257111839,0.0053026578669411965,2.6383302923458727,2.638586980059631,2.6397319706191733,2.6383302923458727,2.6397319706191733,2.6388830810082258,0.0006093342401232036
11,,,,,,,,,,2.6709217841455244,2.657722564984925,2.6626944505251373,2.657722564984925,2.6709217841455244,2.6637795998851956,0.005442916403461684,0.13805970149253732,0.08646616541353383,0.09737827715355805,0.08646616541353383,0.13805970149253732,0.10730138135320973,0.02220096452862229,2.6380116299017153,2.638500704801172,2.6389346301332397,2.6380116299017153,2.6389346301332397,2.6384823216120425,0.00037703741023974624
12,,,,,,,,,,2.661199111240218,2.6607965658079764,2.665396620677068,2.6607965658079764,2.665396620677068,2.6624640992417543,0.0020801077187950134,0.07835820895522388,0.10150375939849623,0.0749063670411985,0.0749063670411985,0.10150375939849623,0.08492277846497287,0.011808909057381339,2.63812235931852,2.6380745306947175,2.638021546803164,2.638021546803164,2.63812235931852,2.6380728122721337,4.1174470611761043e-05
13,,,,,,,,,,2.654468157847263,2.6671311882799573,2.6681031740628756,2.654468157847263,2.6681031740628756,2.6632341733966984,0.006211197444951624,0.12313432835820895,0.13157894736842105,0.06741573033707865,0.06741573033707865,0.13157894736842105,0.10737633535456954,0.02846594881116557,2.6383606462336298,2.637677748400466,2.637695149982467,2.637677748400466,2.6383606462336298,2.637911181538854,0.0003178989227739811
14,,,,,,,,,,2.6602077295784774,2.659445668961656,2.6661323987520658,2.659445668961656,2.6661323987520658,2.6619285990973993,0.002988771514447027,0.06716417910447761,0.12781954887218044,0.07865168539325842,0.06716417910447761,0.12781954887218044,0.09121180445663883,0.026306981501481166,2.638107751732442,2.637714151152991,2.637047378311443,2.637047378311443,2.638107751732442,2.637623093732292,0.00043765781031034366
15,,,,,,,,,,2.6474762560085523,2.6659698248138572,2.672579288482666,2.6474762560085523,2.672579288482666,2.662008456435025,0.010624182774021095,0.1044776119402985,0.15413533834586465,0.07116104868913857,0.07116104868913857,0.15413533834586465,0.10992466632510058,0.03409238416531189,2.6376106383195563,2.63811473201092,2.6374783265903203,2.6374783265903203,2.63811473201092,2.6377345656402658,0.00027419147866147603
16,,,,,,,,,,2.65663695886645,2.6589555866322074,2.6681472778320314,2.65663695886645,2.6681472778320314,2.661246607776896,0.004970475771084989,0.07835820895522388,0.07894736842105263,0.07865168539325842,0.07835820895522388,0.07894736842105263,0.07865242092317831,0.00024052390705444032,2.637329521463878,2.637834862658852,2.6373774040950817,2.637329521463878,2.637834862658852,2.6375139294059373,0.0002277744516147677
17,,,,,,,,,,2.6430436131582096,2.6575404894569536,2.657857850881723,2.6430436131582096,2.657857850881723,2.652813984498962,0.006909910596171868,0.08582089552238806,0.10902255639097744,0.07116104868913857,0.07116104868913857,0.10902255639097744,0.08866816686750136,0.015587466267242375,2.6363849853401753,2.637281672398847,2.6381491444977034,2.6363849853401753,2.6381491444977034,2.6372719340789086,0.00072024787836273
18,,,,,,,,,,2.6568454478747126,2.6580496764205948,2.6643669935373158,2.6568454478747126,2.6643669935373158,2.659754039277541,0.003298691846753784,0.07835820895522388,0.17293233082706766,0.07116104868913857,0.07116104868913857,0.17293233082706766,0.10748386282381005,0.04637223488219365,2.636284675171126,2.635937253335365,2.6371262493204983,2.635937253335365,2.6371262493204983,2.6364493926089967,0.0004991838264739827
