,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_lr,param_max_epochs,param_module__activation_fct,param_module__channel_list,param_module__conv_type,param_module__dropout,param_module__fc_hidden_layers,param_module__preprocess,param_module__temporal_attention,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0,110.6101900736491,12.908764577970306,0.03646556536356608,0.0011695340522274163,128,0.0001,2000,prelu,"[(22, 1)]",regular,0.4,"[1024, 128]",,,"{'batch_size': 128, 'lr': 0.0001, 'max_epochs': 2000, 'module__activation_fct': 'prelu', 'module__channel_list': [(22, 1)], 'module__conv_type': 'regular', 'module__dropout': 0.4, 'module__fc_hidden_layers': [1024, 128], 'module__preprocess': None, 'module__temporal_attention': None}",0.9174311926605505,0.8973966309341501,0.9188361408882083,0.9112244897959184,0.009790850611276611,1,0.9716692189892803,0.9854628921193573,0.9801071155317521,0.9790797422134632,0.005677909037442183
2,161.00533453623453,20.56609096425613,0.036713600158691406,0.00045124355217281685,128,0.0001,2000,swish,"[(22, 1)]",regular,0.4,"[1024, 128]",,,"{'batch_size': 128, 'lr': 0.0001, 'max_epochs': 2000, 'module__activation_fct': 'swish', 'module__channel_list': [(22, 1)], 'module__conv_type': 'regular', 'module__dropout': 0.4, 'module__fc_hidden_layers': [1024, 128], 'module__preprocess': None, 'module__temporal_attention': None}",0.9250764525993884,0.8989280245022971,0.9065849923430321,0.9102040816326531,0.010978597915674404,2,0.9525267993874426,0.9747513389441469,0.9693955623565417,0.9655579002293772,0.009470243839823917
1,111.11106499036153,15.405300731281706,0.03591775894165039,0.0004927930357952044,128,0.0001,2000,relu,"[(22, 1)]",regular,0.4,"[1024, 128]",,,"{'batch_size': 128, 'lr': 0.0001, 'max_epochs': 2000, 'module__activation_fct': 'relu', 'module__channel_list': [(22, 1)], 'module__conv_type': 'regular', 'module__dropout': 0.4, 'module__fc_hidden_layers': [1024, 128], 'module__preprocess': None, 'module__temporal_attention': None}",0.9067278287461774,0.900459418070444,0.8943338437978561,0.9005102040816326,0.0050605943513671045,3,0.9663093415007658,0.9862280030604438,0.9739862280030605,0.9755078575214234,0.008202633190043863
