0,batch_size,lr,max_epochs,module__activation_fct,module__channel_list,module__conv_type,module__dropout,module__fc_hidden_layers,module__preprocess,module__temporal_attention,train_loss_0,train_loss_1,train_loss_2,train_loss_min,train_loss_max,train_loss_mean,train_loss_std,valid_acc_0,valid_acc_1,valid_acc_2,valid_acc_min,valid_acc_max,valid_acc_mean,valid_acc_std,valid_loss_0,valid_loss_1,valid_loss_2,valid_loss_min,valid_loss_max,valid_loss_mean,valid_loss_std
1,64,0.0001,2000,prelu,"[(27, None), (72, 3), (27, 3), (6, 3), (42, 3), (105, 3)]",temporal,0.3024247413236455,"[1936, 64]",LSC,dot_attention,2.8197893343715283,2.85698896921598,2.7869311715826135,2.7869311715826135,2.85698896921598,2.821236491723374,0.028619276145169195,0.08239700374531835,0.07116104868913857,0.07434944237918216,0.07116104868913857,0.08239700374531835,0.0759691649378797,0.004727881652600047,2.6515788960546143,2.65105211422238,2.6402460536105927,2.6402460536105927,2.6515788960546143,2.647625687962529,0.005222619212036641
2,,,,,,,,,,,2.7292099336343276,2.740371252940251,2.7021139260661395,2.7021139260661395,2.740371252940251,2.723898370880239,0.016063733253431828,0.08239700374531835,0.06367041198501873,0.07434944237918216,0.06367041198501873,0.08239700374531835,0.0734722860365064,0.007670217822911011,2.6397630364707347,2.6419430082656916,2.6406702046943864,2.6397630364707347,2.6419430082656916,2.640792083143604,0.0008941327358543929
3,,,,,,,,,,,2.6809457500354963,2.686312271998479,2.6813443635010765,2.6809457500354963,2.686312271998479,2.6828674618450172,0.002441278479100632,0.07116104868913857,0.0749063670411985,0.07806691449814127,0.07116104868913857,0.07806691449814127,0.07471144340949278,0.0028226750975668597,2.6394411856762034,2.641066396727544,2.6389725819839422,2.6389725819839422,2.641066396727544,2.6398267214625633,0.0008972154802699817
4,,,,,,,,,,,2.6640140629365425,2.6803603979257438,2.6729179067189066,2.6640140629365425,2.6803603979257438,2.672430789193731,0.0066822466036154885,0.0749063670411985,0.07116104868913857,0.06691449814126393,0.06691449814126393,0.0749063670411985,0.07099397129053367,0.0032648050754757975,2.6375420031029635,2.6407996358049943,2.6392066008982606,2.6375420031029635,2.6407996358049943,2.639182746602073,0.001330029943502561
5,,,,,,,,,,,2.658067865940788,2.66575304544889,2.6728584651542766,2.658067865940788,2.6728584651542766,2.6655597921813183,0.006039782909596637,0.0749063670411985,0.07116104868913857,0.07806691449814127,0.07116104868913857,0.07806691449814127,0.07471144340949278,0.0028226750975668597,2.6373867050985274,2.639547080136417,2.638447121616633,2.6373867050985274,2.639547080136417,2.638460302283859,0.0008820186595061305
6,,,,,,,,,,,2.6583880919235274,2.663310010616596,2.6736710815760443,2.6583880919235274,2.6736710815760443,2.665123061372056,0.006369605323259274,0.08239700374531835,0.07116104868913857,0.07806691449814127,0.07116104868913857,0.08239700374531835,0.07720832231086606,0.004627062200731725,2.638242216145948,2.6393755464518116,2.6410647564217946,2.638242216145948,2.6410647564217946,2.6395608396731847,0.001159722261465931
7,,,,,,,,,,,2.6591411977002433,2.6506504388955925,2.65072559805045,2.6506504388955925,2.6591411977002433,2.653505744882095,0.003984985033331901,0.0749063670411985,0.07116104868913857,0.07434944237918216,0.07116104868913857,0.0749063670411985,0.0734722860365064,0.0016500312778230308,2.6393795995676563,2.639629950684108,2.6404437407241876,2.6393795995676563,2.6404437407241876,2.6398177636586504,0.00045427919851918306
8,,,,,,,,,,,2.6587189053892515,2.657638898262611,2.643867667699825,2.643867667699825,2.6587189053892515,2.6534084904505626,0.006760773028736741,0.07116104868913857,0.07116104868913857,0.07806691449814127,0.07116104868913857,0.07806691449814127,0.07346300395880613,0.0032554563623400858,2.6387349639492537,2.639920562394103,2.6377962699166906,2.6377962699166906,2.639920562394103,2.6388172654200157,0.0008691891936223564
9,,,,,,,,,,,2.6612287320347217,2.6442237670604998,2.6600555491585265,2.6442237670604998,2.6612287320347217,2.655169349417916,0.00775450060169297,0.08239700374531835,0.0749063670411985,0.07806691449814127,0.0749063670411985,0.08239700374531835,0.07845676176155271,0.0030704391895263537,2.63893956995189,2.6398697569129173,2.639179347616146,2.63893956995189,2.6398697569129173,2.6393295581603176,0.00039432165491437837
10,,,,,,,,,,,2.6493875172645343,2.653778021152203,2.6526156657003943,2.6493875172645343,2.653778021152203,2.651927068039044,0.0018573738003467358,0.0749063670411985,0.0749063670411985,0.07434944237918216,0.07434944237918216,0.0749063670411985,0.07472072548719305,0.0002625368034145223,2.6418341831321572,2.640009596999665,2.640302935497468,2.640009596999665,2.6418341831321572,2.6407155718764304,0.0007999917602296506
11,,,,,,,,,,,2.6575810477868997,2.6484164714813234,2.639436940926348,2.639436940926348,2.6575810477868997,2.6484781533981905,0.007407429015789168,0.08239700374531835,0.07116104868913857,0.07063197026022305,0.07063197026022305,0.08239700374531835,0.07473000756489333,0.0054256860591679916,2.638000456134925,2.6400877188207503,2.6382165752822138,2.638000456134925,2.6400877188207503,2.638768250079296,0.0009371677869026123
12,,,,,,,,,,,2.647440831401924,2.6552254750178412,2.6587408640940526,2.647440831401924,2.6587408640940526,2.6538023901712724,0.004721691968718597,0.0749063670411985,0.07116104868913857,0.08178438661710037,0.07116104868913857,0.08178438661710037,0.07595060078247916,0.004399367019829077,2.6400133938378607,2.639617921707782,2.6383049948951127,2.6383049948951127,2.6400133938378607,2.639312103480252,0.0007302056003222135
13,,,,,,,,,,,2.651696561046009,2.6497009570782,2.647356889610805,2.647356889610805,2.651696561046009,2.649584802578338,0.0017735662645755035,0.08239700374531835,0.0749063670411985,0.06691449814126393,0.06691449814126393,0.08239700374531835,0.07473928964259359,0.006321810452063949,2.6378921435566878,2.6399234296677263,2.6399413794833047,2.6378921435566878,2.6399413794833047,2.6392523175692397,0.0009618161838541981
14,,,,,,,,,,,2.6417774396865155,2.6528730502495397,2.640703218291031,2.640703218291031,2.6528730502495397,2.645117902742362,0.005501225472273881,0.08239700374531835,0.07116104868913857,0.08178438661710037,0.07116104868913857,0.08239700374531835,0.07844747968385242,0.005158351313936886,2.638167464331295,2.639489534642366,2.6383014620458325,2.638167464331295,2.639489534642366,2.6386528203398316,0.0005941699896635895
15,,,,,,,,,,,2.644902505819561,2.6491694890535795,2.6461726048089176,2.644902505819561,2.6491694890535795,2.6467481998940197,0.0017889044610866916,0.0749063670411985,0.07116104868913857,0.08178438661710037,0.07116104868913857,0.08178438661710037,0.07595060078247916,0.004399367019829077,2.6390742175141524,2.6397553633214828,2.639243820786033,2.6390742175141524,2.6397553633214828,2.6393578005405565,0.00028952080068254417
16,,,,,,,,,,,2.6465370352160367,2.6491544870229866,2.6435812429196575,2.6435812429196575,2.6491544870229866,2.6464242550528936,0.0022766645167469944,0.07116104868913857,0.0749063670411985,0.07806691449814127,0.07116104868913857,0.07806691449814127,0.07471144340949278,0.0028226750975668597,2.6377304484335222,2.639409904622853,2.6455129486920663,2.6377304484335222,2.6455129486920663,2.6408844339161472,0.0033439004217775837
17,,,,,,,,,,,2.6416029133856354,2.650425074650691,2.651504174822328,2.6416029133856354,2.651504174822328,2.647844054286218,0.004435086928934004,0.08239700374531835,0.07116104868913857,0.08178438661710037,0.07116104868913857,0.08239700374531835,0.07844747968385242,0.005158351313936886,2.6378282027298146,2.6396806329377136,2.6408743184738444,2.6378282027298146,2.6408743184738444,2.6394610513804575,0.0012532271214008026
18,,,,,,,,,,,2.6342211288253887,2.6471682731921855,2.6524249836658926,2.6342211288253887,2.6524249836658926,2.644604795227822,0.007649559779005422,0.06741573033707865,0.07116104868913857,0.08178438661710037,0.06741573033707865,0.08178438661710037,0.07345372188110587,0.006085876195324496,2.637888535131676,2.6399631098415073,2.6419775858244487,2.637888535131676,2.6419775858244487,2.639943076932544,0.0016694080547901364
19,,,,,,,,,,,2.636051938898639,2.646240678200355,2.6414678850155573,2.636051938898639,2.646240678200355,2.6412535007048503,0.004162296851026028,0.08239700374531835,0.07116104868913857,0.08178438661710037,0.07116104868913857,0.08239700374531835,0.07844747968385242,0.005158351313936886,2.639157658659117,2.639223216624742,2.65429420630728,2.639157658659117,2.65429420630728,2.6442250271970464,0.007120035132272276
20,,,,,,,,,,,2.6377461417806733,2.6396130305070145,2.6402975782493634,2.6377461417806733,2.6402975782493634,2.639218916845684,0.0010782551327572455,0.07865168539325842,0.0749063670411985,0.08178438661710037,0.0749063670411985,0.08178438661710037,0.07844747968385242,0.00281164996641211,2.638150880399268,2.640467412462842,2.6486235436010537,2.638150880399268,2.6486235436010537,2.642413945487721,0.004491541067919996
