0,batch_size,lr,max_epochs,module__activation_fct,module__channel_list,module__conv_type,module__dropout,module__fc_hidden_layers,module__preprocess,module__temporal_attention,train_loss_0,train_loss_1,train_loss_2,train_loss_min,train_loss_max,train_loss_mean,train_loss_std,valid_acc_0,valid_acc_1,valid_acc_2,valid_acc_min,valid_acc_max,valid_acc_mean,valid_acc_std,valid_loss_0,valid_loss_1,valid_loss_2,valid_loss_min,valid_loss_max,valid_loss_mean,valid_loss_std
1,64,0.0001,2000,prelu,"[(4, None), (111, 1), (91, 1), (13, 1), (101, 1), (22, 1)]",temporal,0.3158372270878734,"[1936, 128]",LSC,general_attention,2.7127525934929797,2.7035988110762377,2.6865343229848757,2.6865343229848757,2.7127525934929797,2.700961909184698,0.010864755429007876,0.08239700374531835,0.0749063670411985,0.07434944237918216,0.07434944237918216,0.08239700374531835,0.07721760438856634,0.003669439061794309,2.6391571889655867,2.6432999841282876,2.6391805946605356,2.6391571889655867,2.6432999841282876,2.640545922584803,0.0019474390355221868
2,,,,,,,,,,,2.6686838299638382,2.6645531250880317,2.6581467424513976,2.6581467424513976,2.6686838299638382,2.6637945658344226,0.004335059585683163,0.0749063670411985,0.0749063670411985,0.07806691449814127,0.0749063670411985,0.07806691449814127,0.07595988286017942,0.0014898963593774162,2.638565644789278,2.6390160335583634,2.638704759923942,2.638565644789278,2.6390160335583634,2.6387621460905275,0.00018829478646733484
3,,,,,,,,,,,2.648467357395014,2.659345509455754,2.6594077341818396,2.648467357395014,2.6594077341818396,2.6557402003442028,0.005142739309084504,0.06367041198501873,0.07116104868913857,0.07806691449814127,0.06367041198501873,0.07806691449814127,0.07096612505743286,0.005878963489665724,2.6401376152752936,2.6396374220258734,2.6392890485245943,2.6392890485245943,2.6401376152752936,2.639688028608587,0.0003482691988089371
4,,,,,,,,,,,2.656350278303644,2.640751237135667,2.6625784444900837,2.640751237135667,2.6625784444900837,2.653226653309798,0.009180578051873414,0.08239700374531835,0.07116104868913857,0.08178438661710037,0.07116104868913857,0.08239700374531835,0.07844747968385242,0.005158351313936886,2.637681070784951,2.6396380569157976,2.6376835511076404,2.637681070784951,2.6396380569157976,2.6383342262694627,0.000921948047611182
5,,,,,,,,,,,2.6441422321110304,2.6468361304356502,2.6485516216483878,2.6441422321110304,2.6485516216483878,2.6465099947316895,0.00181483743920085,0.08239700374531835,0.07116104868913857,0.07806691449814127,0.07116104868913857,0.08239700374531835,0.07720832231086606,0.004627062200731725,2.637772819076138,2.6390435624211914,2.637193974952272,2.637193974952272,2.6390435624211914,2.638003452149867,0.0007725012027257644
6,,,,,,,,,,,2.6380193832404806,2.6383946162003737,2.647243893445112,2.6380193832404806,2.647243893445112,2.6412192976286555,0.004262785944058786,0.0749063670411985,0.0749063670411985,0.07434944237918216,0.07434944237918216,0.0749063670411985,0.07472072548719305,0.0002625368034145223,2.6376380197117837,2.639526650253753,2.6378355150329136,2.6376380197117837,2.639526650253753,2.638333394999483,0.0008476023740916251
7,,,,,,,,,,,2.6462801700606726,2.649485657765315,2.6496444478889423,2.6462801700606726,2.6496444478889423,2.6484700919049766,0.0015498649057171113,0.08239700374531835,0.07116104868913857,0.07434944237918216,0.07116104868913857,0.08239700374531835,0.0759691649378797,0.004727881652600047,2.639630216784245,2.6392193162039423,2.6384982265061163,2.6384982265061163,2.639630216784245,2.639115919831435,0.0004678807574801964
8,,,,,,,,,,,2.6505570092719832,2.6495160543001615,2.6495994056121,2.6495160543001615,2.6505570092719832,2.649890823061415,0.0004722922193331645,0.0749063670411985,0.0749063670411985,0.07806691449814127,0.0749063670411985,0.07806691449814127,0.07595988286017942,0.0014898963593774162,2.638833696029606,2.63939007034016,2.638094183237579,2.638094183237579,2.63939007034016,2.638772649869115,0.0005308017966196387
9,,,,,,,,,,,2.642933674335939,2.645493404681866,2.642722437606841,2.642722437606841,2.645493404681866,2.643716505541548,0.0012594133965396455,0.06367041198501873,0.07116104868913857,0.08178438661710037,0.06367041198501873,0.08178438661710037,0.07220528243041922,0.00743177131522699,2.6399409003025585,2.639735420991419,2.6378381243425673,2.6378381243425673,2.6399409003025585,2.6391714818788485,0.0009465506418903502
10,,,,,,,,,,,2.6378487574583755,2.651239534524771,2.6435482777612056,2.6378487574583755,2.651239534524771,2.644212189914784,0.0054868820606502056,0.08239700374531835,0.0749063670411985,0.07806691449814127,0.0749063670411985,0.08239700374531835,0.07845676176155271,0.0030704391895263537,2.6377692526199397,2.6390438044115845,2.6376264050990677,2.6376264050990677,2.6390438044115845,2.6381464873768636,0.0006371733145461447
11,,,,,,,,,,,2.6475181049515815,2.64484685751108,2.6498758953660437,2.64484685751108,2.6498758953660437,2.6474136192762354,0.002054425041859409,0.06367041198501873,0.07116104868913857,0.07434944237918216,0.06367041198501873,0.07434944237918216,0.06972696768444649,0.004476074454689107,2.6387717447030856,2.638825067420131,2.638671474385882,2.638671474385882,2.638825067420131,2.638756095503033,6.367300913868311e-05
12,,,,,,,,,,,2.6479015875826444,2.6403964886298548,2.640960824742253,2.6403964886298548,2.6479015875826444,2.6430863003182505,0.003412707858471846,0.0749063670411985,0.07116104868913857,0.07806691449814127,0.07116104868913857,0.07806691449814127,0.07471144340949278,0.0028226750975668597,2.638411022750626,2.6392197912551936,2.6377139304207162,2.6377139304207162,2.6392197912551936,2.6384482481421787,0.0006153283733289024
