0,batch_size,lr,max_epochs,module__activation_fct,module__channel_list,module__conv_type,module__dropout,module__fc_hidden_layers,module__preprocess,module__temporal_attention,train_loss_0,train_loss_1,train_loss_2,train_loss_min,train_loss_max,train_loss_mean,train_loss_std,valid_acc_0,valid_acc_1,valid_acc_2,valid_acc_min,valid_acc_max,valid_acc_mean,valid_acc_std,valid_loss_0,valid_loss_1,valid_loss_2,valid_loss_min,valid_loss_max,valid_loss_mean,valid_loss_std
1,64,0.0001,2000,prelu,"[(66, None), (132, 66), (66, 66)]",regular,0.3439495831633717,"[1936, 256]",LSC,dot_attention,2.714198106751061,2.719443467947153,2.7274044184785815,2.714198106751061,2.7274044184785815,2.720348664392265,0.005429315660639265,0.06367041198501873,0.0749063670411985,0.06691449814126393,0.06367041198501873,0.0749063670411985,0.0684970923891604,0.004721590475057402,2.6392177758591897,2.6386357469951616,2.640235405429145,2.6386357469951616,2.640235405429145,2.6393629760944988,0.0006610794745989131
2,,,,,,,,,,,2.6580613653056315,2.6819122057694655,2.666081377536575,2.6580613653056315,2.6819122057694655,2.668684982870557,0.009909581836423821,0.09737827715355805,0.07116104868913857,0.07063197026022305,0.07063197026022305,0.09737827715355805,0.07972376536763989,0.012485493470299265,2.6307076255926924,2.6344095044368214,2.634460114191899,2.6307076255926924,2.634460114191899,2.633192414740471,0.0017571327342227091
3,,,,,,,,,,,2.649772147700922,2.653673476439256,2.646550268107067,2.646550268107067,2.653673476439256,2.6499986307490815,0.002912444009678563,0.10486891385767791,0.0898876404494382,0.08550185873605948,0.08550185873605948,0.10486891385767791,0.09341947101439185,0.00829160524770314,2.625496606255292,2.6307219235638106,2.631252399607662,2.625496606255292,2.631252399607662,2.6291569764755884,0.0025973170542567276
4,,,,,,,,,,,2.6348177849730123,2.6372280781085675,2.6405039807505233,2.6348177849730123,2.6405039807505233,2.637516614610701,0.0023303283874228863,0.1348314606741573,0.11235955056179775,0.07806691449814127,0.07806691449814127,0.1348314606741573,0.1084193085780321,0.023340916231805415,2.6130176429891407,2.6128036493665716,2.619558210266567,2.6128036493665716,2.619558210266567,2.615126500874093,0.003134909293970129
5,,,,,,,,,,,2.61727478690051,2.6298929397876445,2.6400680845183446,2.61727478690051,2.6400680845183446,2.6290786037354996,0.009323123992817046,0.16853932584269662,0.10486891385767791,0.07806691449814127,0.07806691449814127,0.16853932584269662,0.11715838473283861,0.03794370939886412,2.580736224570971,2.5928150991375527,2.626916973121104,2.580736224570971,2.626916973121104,2.6001560989432093,0.019554762297586112
6,,,,,,,,,,,2.618253052292017,2.60418141071613,2.621062316876156,2.60418141071613,2.621062316876156,2.614498926628101,0.007385180784122415,0.19850187265917604,0.13857677902621723,0.07806691449814127,0.07806691449814127,0.19850187265917604,0.13838185539451153,0.04916755897424776,2.5690883902574746,2.574709037716469,2.609902332263365,2.5690883902574746,2.609902332263365,2.5845665867457694,0.018061430732620083
7,,,,,,,,,,,2.5742529969128194,2.5691225675436167,2.6266736828063495,2.5691225675436167,2.6266736828063495,2.590016415754262,0.026005086004781797,0.1947565543071161,0.1647940074906367,0.1524163568773234,0.1524163568773234,0.1947565543071161,0.17065563955835872,0.017775303606811083,2.5478580739167747,2.529538519820024,2.5961331842557205,2.529538519820024,2.5961331842557205,2.5578432593308396,0.02808902844695414
8,,,,,,,,,,,2.542456137663591,2.5421224740835338,2.606578615129798,2.5421224740835338,2.606578615129798,2.563719075625641,0.030306577148945427,0.20599250936329588,0.16853932584269662,0.11524163568773234,0.11524163568773234,0.20599250936329588,0.1632578236312416,0.03723663937062282,2.516567869579301,2.5105908309922236,2.5877962192195056,2.5105908309922236,2.5877962192195056,2.53831830659701,0.03507115743434898
9,,,,,,,,,,,2.533229418966607,2.5501339288858267,2.5668975333028214,2.533229418966607,2.5668975333028214,2.550086960385085,0.01374499024539841,0.2247191011235955,0.1797752808988764,0.1524163568773234,0.1524163568773234,0.2247191011235955,0.18563691296659846,0.02980705458174254,2.4870525951242626,2.5164876895004444,2.551204322439144,2.4870525951242626,2.551204322439144,2.518248202354617,0.026219402275198273
10,,,,,,,,,,,2.543720942718462,2.5136258602142334,2.553769175027836,2.5136258602142334,2.553769175027836,2.5370386593201775,0.017056008024881816,0.20599250936329588,0.21722846441947566,0.137546468401487,0.137546468401487,0.21722846441947566,0.18692248072808618,0.03521415072063577,2.4657124160380848,2.474822771236691,2.551625023100899,2.4657124160380848,2.551625023100899,2.4973867367918916,0.03853218065690536
