0,batch_size,lr,max_epochs,module__activation_fct,module__channel_list,module__conv_type,module__dropout,module__fc_hidden_layers,module__preprocess,module__temporal_attention,train_loss_0,train_loss_1,train_loss_2,train_loss_min,train_loss_max,train_loss_mean,train_loss_std,valid_acc_0,valid_acc_1,valid_acc_2,valid_acc_min,valid_acc_max,valid_acc_mean,valid_acc_std,valid_loss_0,valid_loss_1,valid_loss_2,valid_loss_min,valid_loss_max,valid_loss_mean,valid_loss_std
1,64,0.0001,2000,prelu,"[(66, None), (132, 66), (132, 66)]",regular,0.5337294059770881,"[1936, 128]",LSC,,2.972933139332908,2.981909814247718,3.0184390269262944,2.972933139332908,3.0184390269262944,2.991093993502307,0.019680079824546625,0.0749063670411985,0.0749063670411985,0.09293680297397769,0.0749063670411985,0.09293680297397769,0.0809165123521249,0.00849962901054517,2.632944474952498,2.635430672641997,2.6331199110662182,2.632944474952498,2.635430672641997,2.633831686220238,0.0011329203091207708
2,,,,,,,,,,,2.7313350107488548,2.781379512640146,2.738206128853594,2.7313350107488548,2.781379512640146,2.750306884080865,0.022150007527306653,0.11610486891385768,0.08239700374531835,0.14869888475836432,0.08239700374531835,0.14869888475836432,0.11573358580584676,0.027068902758537607,2.6266914681995406,2.6314115024238043,2.628806448337314,2.6266914681995406,2.6314115024238043,2.6289698063202196,0.0019304049907535677
3,,,,,,,,,,,2.713277191009742,2.7128918977884147,2.709417810789193,2.709417810789193,2.713277191009742,2.7118622998624495,0.001735657001167901,0.09363295880149813,0.09363295880149813,0.07434944237918216,0.07434944237918216,0.09363295880149813,0.08720511999405949,0.009090336818227853,2.6245008497202442,2.625149704543839,2.628269036020045,2.6245008497202442,2.628269036020045,2.6259731967613757,0.0016448731606135383
4,,,,,,,,,,,2.6652643386851835,2.688257386134221,2.695801426679872,2.6652643386851835,2.695801426679872,2.6831077171664255,0.012987628822774568,0.18352059925093633,0.08239700374531835,0.10780669144981413,0.08239700374531835,0.18352059925093633,0.12457476481535627,0.04295246679210337,2.6157242617803567,2.616173615616359,2.6223305929105964,2.6157242617803567,2.6223305929105964,2.618076156769104,0.0030139287625965292
5,,,,,,,,,,,2.653241071021821,2.682085873530461,2.64939594360675,2.64939594360675,2.682085873530461,2.661574296053011,0.014588576790754816,0.15355805243445692,0.149812734082397,0.15613382899628253,0.149812734082397,0.15613382899628253,0.15316820517104549,0.0025952579697311262,2.6037538944558705,2.614406248156944,2.6136954380233934,2.6037538944558705,2.614406248156944,2.6106185268787363,0.004862694485384428
6,,,,,,,,,,,2.6539499619697815,2.665560839726375,2.6438253591974807,2.6438253591974807,2.665560839726375,2.6544453869645452,0.008880385235621298,0.20973782771535582,0.26591760299625467,0.16356877323420074,0.16356877323420074,0.26591760299625467,0.21307473464860374,0.041850304254778856,2.5935047565774525,2.582799052477776,2.6065076071090414,2.582799052477776,2.6065076071090414,2.5942704720547565,0.00969410923602788
7,,,,,,,,,,,2.6239255892760025,2.6251772073599007,2.630286490986113,2.6239255892760025,2.630286490986113,2.6264630958740054,0.0027514117097048557,0.1947565543071161,0.31835205992509363,0.15985130111524162,0.15985130111524162,0.31835205992509363,0.22431997178248378,0.06800058517121685,2.5636859038349393,2.5466663524899142,2.563094194050615,2.5466663524899142,2.5636859038349393,2.5578154834584894,0.007887326168525055
8,,,,,,,,,,,2.6211494070847983,2.5927514002873346,2.6122023641259227,2.5927514002873346,2.6211494070847983,2.608701057166018,0.011854845994720259,0.2808988764044944,0.3595505617977528,0.27137546468401486,0.27137546468401486,0.3595505617977528,0.3039416342954207,0.039513191520209746,2.5442062004675132,2.5084821642114874,2.5475344507224498,2.5084821642114874,2.5475344507224498,2.533407605133817,0.017677245568230197
9,,,,,,,,,,,2.5707781780672487,2.5587426332327037,2.604235254960253,2.5587426332327037,2.604235254960253,2.577918688753402,0.01924638195533163,0.2883895131086142,0.2696629213483146,0.3308550185873606,0.2696629213483146,0.3308550185873606,0.29630248434809653,0.025600514662871793,2.4779701956202476,2.4631946756598655,2.5121891888544017,2.4631946756598655,2.5121891888544017,2.4844513533781716,0.02052022799101282
10,,,,,,,,,,,2.5366511324257432,2.5479852236234226,2.552382092025698,2.5366511324257432,2.552382092025698,2.5456728160249544,0.006627025182787055,0.3258426966292135,0.352059925093633,0.30111524163568776,0.30111524163568776,0.352059925093633,0.3263392877861781,0.020801043968039057,2.4210918288998835,2.3922911360022727,2.3936512222077324,2.3922911360022727,2.4210918288998835,2.4023447290366295,0.013267825081343282
