0,batch_size,lr,max_epochs,module__activation_fct,module__channel_list,module__conv_type,module__dropout,module__fc_hidden_layers,module__preprocess,module__temporal_attention,train_loss_0,train_loss_1,train_loss_2,train_loss_min,train_loss_max,train_loss_mean,train_loss_std,valid_acc_0,valid_acc_1,valid_acc_2,valid_acc_min,valid_acc_max,valid_acc_mean,valid_acc_std,valid_loss_0,valid_loss_1,valid_loss_2,valid_loss_min,valid_loss_max,valid_loss_mean,valid_loss_std
1,64,0.0001,2000,prelu,"[(66, None), (66, 22), (132, 22), (132, 22), (66, 22), (22, 22)]",temporal,0.42233681576000076,"[1936, 128]",LSC,dot_attention,2.696434901469711,2.7773555828974796,2.742921781448041,2.696434901469711,2.7773555828974796,2.7389040886050773,0.03315765937174408,0.07116104868913857,0.07116104868913857,0.07806691449814127,0.07116104868913857,0.07806691449814127,0.07346300395880613,0.0032554563623400858,2.639223462186949,2.643489019701097,2.6391981330502876,2.6391981330502876,2.643489019701097,2.640636871646111,0.0020167997400106067
2,,,,,,,,,,,2.6885284932332043,2.674211579102736,2.6840014131542347,2.674211579102736,2.6885284932332043,2.6822471618300585,0.005975034495637149,0.08239700374531835,0.07116104868913857,0.07434944237918216,0.07116104868913857,0.08239700374531835,0.0759691649378797,0.004727881652600047,2.638983518443304,2.6396052605203923,2.6392562779352122,2.638983518443304,2.6396052605203923,2.6392816856329695,0.0002544601683755262
3,,,,,,,,,,,2.67810589149666,2.663206885411189,2.66420627421267,2.663206885411189,2.67810589149666,2.6685063503735065,0.006800151313290529,0.0749063670411985,0.07116104868913857,0.08178438661710037,0.07116104868913857,0.08178438661710037,0.07595060078247916,0.004399367019829077,2.6391528242089777,2.639108304227336,2.6383048805605522,2.6383048805605522,2.6391528242089777,2.6388553363322886,0.0003896551250099524
4,,,,,,,,,,,2.672357133079654,2.6525511741638184,2.6532904665364465,2.6525511741638184,2.672357133079654,2.659399591259973,0.009167335338386385,0.07116104868913857,0.07116104868913857,0.07434944237918216,0.07116104868913857,0.07434944237918216,0.07222384658581976,0.0015030231995481476,2.639506873120083,2.6390042671103604,2.639366093178221,2.6390042671103604,2.639506873120083,2.6392924111362213,0.00021169944534204442
5,,,,,,,,,,,2.6621981523034663,2.6477769448206976,2.6578086368840093,2.6477769448206976,2.6621981523034663,2.655927911336058,0.006035763014748266,0.08239700374531835,0.07116104868913857,0.07806691449814127,0.07116104868913857,0.08239700374531835,0.07720832231086606,0.004627062200731725,2.638361980852563,2.639546620265375,2.6390611398618904,2.638361980852563,2.639546620265375,2.638989913659943,0.00048624240421127503
6,,,,,,,,,,,2.6454153237604427,2.662548615382268,2.656800972933025,2.6454153237604427,2.662548615382268,2.6549216373585787,0.007119754073499124,0.08239700374531835,0.07116104868913857,0.07806691449814127,0.07116104868913857,0.08239700374531835,0.07720832231086606,0.004627062200731725,2.6377623893794944,2.6402720788891396,2.639183658649487,2.6377623893794944,2.6402720788891396,2.6390727089727073,0.0010275757009547757
7,,,,,,,,,,,2.657842897244436,2.6590174748347355,2.6550572772935634,2.6550572772935634,2.6590174748347355,2.657305883124245,0.0016607386439452686,0.08239700374531835,0.07116104868913857,0.07434944237918216,0.07116104868913857,0.08239700374531835,0.0759691649378797,0.004727881652600047,2.638214656922701,2.6395510707455183,2.6380756433125323,2.6380756433125323,2.6395510707455183,2.6386137903269176,0.00066518274845978
8,,,,,,,,,,,2.6532873641538206,2.6566991072434645,2.6573760537053808,2.6532873641538206,2.6573760537053808,2.6557875083675553,0.0017893397190357665,0.07116104868913857,0.07116104868913857,0.07063197026022305,0.07063197026022305,0.07116104868913857,0.0709846892128334,0.00024940996324379096,2.6395529513055465,2.6389551662773676,2.6396239920619697,2.6389551662773676,2.6396239920619697,2.639377369881628,0.00029994845096684223
9,,,,,,,,,,,2.65305841668967,2.6565554508796105,2.6471389157693967,2.6471389157693967,2.6565554508796105,2.652250927779559,0.0038864561514260713,0.0749063670411985,0.0749063670411985,0.06691449814126393,0.06691449814126393,0.0749063670411985,0.07224241074122031,0.0037674031289984056,2.6381305353471847,2.638577947009369,2.6401964776134847,2.6381305353471847,2.6401964776134847,2.638968319990013,0.0008874392598684803
10,,,,,,,,,,,2.6565655370075274,2.6506011082575873,2.657974997007778,2.6506011082575873,2.657974997007778,2.6550472140909642,0.0031960952409951374,0.0599250936329588,0.07865168539325842,0.07434944237918216,0.0599250936329588,0.07865168539325842,0.07097540713513313,0.0080087200438145,2.637665135137151,2.6389716082297907,2.638249573654402,2.637665135137151,2.6389716082297907,2.6382954390071145,0.0005343505144144728
