0,batch_size,lr,max_epochs,module__activation_fct,module__channel_list,module__conv_type,module__dropout,module__fc_hidden_layers,module__preprocess,module__temporal_attention,train_loss_0,train_loss_1,train_loss_2,train_loss_min,train_loss_max,train_loss_mean,train_loss_std,valid_acc_0,valid_acc_1,valid_acc_2,valid_acc_min,valid_acc_max,valid_acc_mean,valid_acc_std,valid_loss_0,valid_loss_1,valid_loss_2,valid_loss_min,valid_loss_max,valid_loss_mean,valid_loss_std
1,64,0.0001,2000,prelu,"[(125, None), (89, 1), (63, 1), (130, 1), (20, 1), (35, 1)]",regular,0.2966525920638347,"[1936, 256]",LSC,,2.677112575215256,2.6885449702923117,2.7181783259948555,2.677112575215256,2.7181783259948555,2.6946119571674743,0.017305205750112542,0.08239700374531835,0.08239700374531835,0.06691449814126393,0.06691449814126393,0.08239700374531835,0.07723616854396688,0.007298523134923732,2.638714763555634,2.63978064908517,2.638312127067254,2.638312127067254,2.63978064908517,2.638935846569353,0.0006195684000400268
2,,,,,,,,,,,2.6509286118196225,2.6524581028864933,2.6461134457634135,2.6461134457634135,2.6524581028864933,2.6498333868231767,0.0027034924137729938,0.07116104868913857,0.07116104868913857,0.07806691449814127,0.07116104868913857,0.07806691449814127,0.07346300395880613,0.0032554563623400858,2.6372597789050043,2.6396005117937866,2.6383057057192776,2.6372597789050043,2.6396005117937866,2.6383886654726894,0.0009573990302451224
3,,,,,,,,,,,2.650643658477372,2.646587819319505,2.644780696931372,2.644780696931372,2.650643658477372,2.647337391576083,0.0024515265242077942,0.07116104868913857,0.07116104868913857,0.07806691449814127,0.07116104868913857,0.07806691449814127,0.07346300395880613,0.0032554563623400858,2.6349475330181336,2.638063790646385,2.637187209714301,2.6349475330181336,2.638063790646385,2.6367328444596065,0.001312148680578057
4,,,,,,,,,,,2.6399083855751044,2.6485679039588343,2.653272427116056,2.6399083855751044,2.653272427116056,2.647249572216665,0.005534913459960587,0.12734082397003746,0.0749063670411985,0.10037174721189591,0.0749063670411985,0.12734082397003746,0.10087297940771062,0.02140921131415413,2.6306797100810075,2.637403647104899,2.636514292330547,2.6306797100810075,2.637403647104899,2.6348658831721514,0.0029822555044157094
5,,,,,,,,,,,2.62656788233958,2.6439568556272066,2.646514525532952,2.62656788233958,2.646514525532952,2.6390130878332463,0.008861819740563902,0.149812734082397,0.0599250936329588,0.07806691449814127,0.0599250936329588,0.149812734082397,0.09593491407116568,0.03881061738706794,2.6002444667316107,2.635895551367199,2.6346937670583617,2.6002444667316107,2.635895551367199,2.6236112617190575,0.016530101882530485
6,,,,,,,,,,,2.6045532015450763,2.642269677382249,2.6449841157549376,2.6045532015450763,2.6449841157549376,2.630602331560754,0.01845282137145168,0.149812734082397,0.08614232209737828,0.10408921933085502,0.08614232209737828,0.149812734082397,0.11334809183687677,0.026805165928076604,2.5398480552859075,2.6339660253417625,2.6262394539928793,2.5398480552859075,2.6339660253417625,2.6000178448735163,0.04266323679285788
7,,,,,,,,,,,2.530961910730606,2.6387620779184195,2.6105957113938523,2.530961910730606,2.6387620779184195,2.5934399000142925,0.04565055975924359,0.1760299625468165,0.07865168539325842,0.11524163568773234,0.07865168539325842,0.1760299625468165,0.12330776120926908,0.04016158198283265,2.504248489601335,2.628483132030187,2.5916429345935694,2.504248489601335,2.628483132030187,2.5747915187416974,0.05209951539771887
8,,,,,,,,,,,2.482667384638708,2.62576344196613,2.5889980962970123,2.482667384638708,2.62576344196613,2.5658096409672835,0.06067618286773001,0.2209737827715356,0.14232209737827714,0.15985130111524162,0.14232209737827714,0.2209737827715356,0.1743823937550181,0.03371336425197334,2.39205238345857,2.5920109936360562,2.5419957026229913,2.39205238345857,2.5920109936360562,2.5086863599058726,0.08496271998240504
9,,,,,,,,,,,2.373769919612984,2.5834068775177004,2.5417070434732016,2.373769919612984,2.5834068775177004,2.4996279468679616,0.09060868725172291,0.24719101123595505,0.18352059925093633,0.14869888475836432,0.14869888475836432,0.24719101123595505,0.19313683174841856,0.04078013151935353,2.2959821626041714,2.5122763199752636,2.4580900926129083,2.2959821626041714,2.5122763199752636,2.422116191730781,0.0918926249733007
10,,,,,,,,,,,2.3167508699437307,2.548883089652428,2.4670471001222642,2.3167508699437307,2.548883089652428,2.444227019906141,0.09613153801787934,0.3146067415730337,0.23220973782771537,0.2342007434944238,0.23220973782771537,0.3146067415730337,0.2603390742983909,0.038381643263976375,2.238358519943466,2.3836182735385965,2.3471937844301247,2.238358519943466,2.3836182735385965,2.3230568593040624,0.06170922334916322
