0,batch_size,lr,max_epochs,module__activation_fct,module__channel_list,module__conv_type,module__dropout,module__fc_hidden_layers,module__preprocess,module__temporal_attention,train_loss_0,train_loss_1,train_loss_2,train_loss_min,train_loss_max,train_loss_mean,train_loss_std,valid_acc_0,valid_acc_1,valid_acc_2,valid_acc_min,valid_acc_max,valid_acc_mean,valid_acc_std,valid_loss_0,valid_loss_1,valid_loss_2,valid_loss_min,valid_loss_max,valid_loss_mean,valid_loss_std
1,64,0.0001,2000,prelu,"[(22, None), (110, 22)]",regular,0.2596177812604785,"[1936, 64]",LSC,dot_attention,2.8548758367257583,2.786623246853168,2.827078515624265,2.786623246853168,2.8548758367257583,2.8228591997343973,0.028023275754425574,0.07116104868913857,0.0749063670411985,0.06319702602230483,0.06319702602230483,0.0749063670411985,0.0697548139175473,0.0048826419725943974,2.6452675722957997,2.641395100940033,2.6597629949505888,2.641395100940033,2.6597629949505888,2.6488085560621406,0.00790564385406063
2,,,,,,,,,,,2.7097039073562255,2.7124179913447453,2.7054988322689812,2.7054988322689812,2.7124179913447453,2.709206910323317,0.002846511914252424,0.08239700374531835,0.07865168539325842,0.12639405204460966,0.07865168539325842,0.12639405204460966,0.09581424706106216,0.02167718012124605,2.6286427519294655,2.6337123604749473,2.6292148460685985,2.6286427519294655,2.6337123604749473,2.6305233194910036,0.002267055318243061
3,,,,,,,,,,,2.6778166606176117,2.664627662071815,2.663013770171443,2.663013770171443,2.6778166606176117,2.6684860309536234,0.006630568060701796,0.1647940074906367,0.0749063670411985,0.11895910780669144,0.0749063670411985,0.1647940074906367,0.11955316077950888,0.03669887964314219,2.61866132775496,2.6288279558388927,2.6215619978851543,2.61866132775496,2.6288279558388927,2.6230170938263355,0.004276139988181274
4,,,,,,,,,,,2.634128576522842,2.659477681380052,2.639607050055943,2.634128576522842,2.659477681380052,2.6444044359862793,0.01089052992554825,0.149812734082397,0.10861423220973783,0.11524163568773234,0.10861423220973783,0.149812734082397,0.12455620065995572,0.018062852849687644,2.6016714376456727,2.6099298768275685,2.60198251199545,2.6016714376456727,2.6099298768275685,2.6045279421562304,0.003821855174111634
5,,,,,,,,,,,2.615731976833105,2.637814375070425,2.6222655038153735,2.615731976833105,2.637814375070425,2.625270618572968,0.009262149282883663,0.14232209737827714,0.11235955056179775,0.13011152416356878,0.11235955056179775,0.14232209737827714,0.12826439070121454,0.012301693093587873,2.575927512922537,2.609129113650947,2.577866286593299,2.575927512922537,2.609129113650947,2.587640971055594,0.015215012651660191
6,,,,,,,,,,,2.5911502904680854,2.6476769594045786,2.6243741002386014,2.5911502904680854,2.6476769594045786,2.6210671167037547,0.02319508827803541,0.15355805243445692,0.1198501872659176,0.11152416356877323,0.11152416356877323,0.15355805243445692,0.12831080108971593,0.018173211842338107,2.557063640280163,2.580833638651987,2.5583654717441826,2.557063640280163,2.580833638651987,2.5654209168921107,0.010911391152543215
7,,,,,,,,,,,2.5826382887145436,2.601986653988178,2.6210436435104105,2.5826382887145436,2.6210436435104105,2.601889528737711,0.015679070853312993,0.16104868913857678,0.16104868913857678,0.15985130111524162,0.15985130111524162,0.16104868913857678,0.16064955979746506,0.0005644541273412322,2.5181422180004334,2.5528786012742404,2.5540489822515324,2.5181422180004334,2.5540489822515324,2.541689933842069,0.016657603647720072
8,,,,,,,,,,,2.5790622583137783,2.582748031616211,2.5526851794623227,2.5526851794623227,2.582748031616211,2.5714984897974373,0.013387848110213759,0.13108614232209737,0.15730337078651685,0.15985130111524162,0.13108614232209737,0.15985130111524162,0.1494136047412853,0.0130011511358307,2.535755430714468,2.5395810264773138,2.4938376277795955,2.4938376277795955,2.5395810264773138,2.5230580283237924,0.02072088562630556
9,,,,,,,,,,,2.591234152310163,2.5501862709338847,2.5322124700785142,2.5322124700785142,2.591234152310163,2.557877631107521,0.024701653242295094,0.1760299625468165,0.1947565543071161,0.19330855018587362,0.1760299625468165,0.1947565543071161,0.18803168901326872,0.008507065989142557,2.5096612521325157,2.5141522491469366,2.4833863153776714,2.4833863153776714,2.5141522491469366,2.502399938885708,0.013569099029901296
10,,,,,,,,,,,2.576086757960976,2.520830015035776,2.5377494971876198,2.520830015035776,2.576086757960976,2.5448887567281235,0.023116425325807023,0.17228464419475656,0.20599250936329588,0.20074349442379183,0.17228464419475656,0.20599250936329588,0.19300688266061475,0.014808700477212803,2.516277452533165,2.470269189791733,2.4575469227971642,2.4575469227971642,2.516277452533165,2.481364521707354,0.02522761150678835
