0,batch_size,lr,max_epochs,module__activation_fct,module__channel_list,module__conv_type,module__dropout,module__fc_hidden_layers,module__preprocess,module__temporal_attention,train_loss_0,train_loss_1,train_loss_2,train_loss_min,train_loss_max,train_loss_mean,train_loss_std,valid_acc_0,valid_acc_1,valid_acc_2,valid_acc_min,valid_acc_max,valid_acc_mean,valid_acc_std,valid_loss_0,valid_loss_1,valid_loss_2,valid_loss_min,valid_loss_max,valid_loss_mean,valid_loss_std
1,64,0.0001,2000,prelu,"[(132, None), (44, 22), (110, 22), (110, 22), (88, 22)]",temporal,0.25284803953317303,"[1936, 64]",LSC,dot_attention,2.735279288397487,2.7575218787560094,2.763701228507452,2.735279288397487,2.763701228507452,2.752167465220316,0.012205298798391303,0.06367041198501873,0.07116104868913857,0.06319702602230483,0.06319702602230483,0.07116104868913857,0.06600949556548737,0.003647821108257542,2.653486062524917,2.643662841132518,2.643610530626375,2.643610530626375,2.653486062524917,2.646919811427937,0.004643089790122444
2,,,,,,,,,,,2.6828350825764105,2.6713931743915262,2.6746963848268366,2.6713931743915262,2.6828350825764105,2.6763082139315912,0.004808174326084723,0.06367041198501873,0.07116104868913857,0.07063197026022305,0.06367041198501873,0.07116104868913857,0.06848781031146012,0.0034132561162508878,2.6412815163644514,2.639608572484849,2.6423648148221153,2.639608572484849,2.6423648148221153,2.641084967890472,0.0011337817051510373
3,,,,,,,,,,,2.6497430613226793,2.6590307895953837,2.671261882506354,2.6497430613226793,2.671261882506354,2.6600119111414724,0.008812372586308865,0.08239700374531835,0.0749063670411985,0.07434944237918216,0.07434944237918216,0.08239700374531835,0.07721760438856634,0.003669439061794309,2.639466013354755,2.639684367269166,2.6406546188553026,2.639466013354755,2.6406546188553026,2.639934999826408,0.0005165967273383918
4,,,,,,,,,,,2.6673448735182967,2.6556405801039475,2.661088960478531,2.6556405801039475,2.6673448735182967,2.661358138033592,0.004782047225432912,0.08239700374531835,0.07116104868913857,0.06691449814126393,0.06691449814126393,0.08239700374531835,0.07349085019190695,0.006531869371352555,2.6399977332197326,2.6403942536771967,2.6397594421769606,2.6397594421769606,2.6403942536771967,2.6400504763579633,0.00026183046573540733
5,,,,,,,,,,,2.6475664424253726,2.6569873846494234,2.6470801416849126,2.6470801416849126,2.6569873846494234,2.650544656253236,0.004560020759661861,0.07116104868913857,0.07116104868913857,0.07434944237918216,0.07116104868913857,0.07434944237918216,0.07222384658581976,0.0015030231995481476,2.6400576343250632,2.6400201883208885,2.640169247375545,2.6400201883208885,2.640169247375545,2.6400823566738323,6.331427611673467e-05
6,,,,,,,,,,,2.64425134176928,2.6461420682760384,2.6605012527090968,2.64425134176928,2.6605012527090968,2.6502982209181383,0.0072558070985163136,0.07116104868913857,0.0749063670411985,0.07434944237918216,0.07116104868913857,0.0749063670411985,0.0734722860365064,0.0016500312778230308,2.6397442719463107,2.639658400181974,2.6385711630924042,2.6385711630924042,2.6397442719463107,2.63932461174023,0.0005339208047766558
7,,,,,,,,,,,2.650167915428683,2.6519070331866925,2.6498002937074343,2.6498002937074343,2.6519070331866925,2.65062508077427,0.0009188173279713458,0.08239700374531835,0.0749063670411985,0.07063197026022305,0.07063197026022305,0.08239700374531835,0.07597844701557997,0.004862510999470383,2.6366513730881365,2.639238310217411,2.6379931416210187,2.6366513730881365,2.639238310217411,2.6379609416421888,0.0010563580695586033
8,,,,,,,,,,,2.648428575480868,2.6528942034794736,2.657642644724175,2.648428575480868,2.657642644724175,2.6529884745615053,0.0037622186081083656,0.07116104868913857,0.06741573033707865,0.07434944237918216,0.06741573033707865,0.07434944237918216,0.07097540713513313,0.002833718141786273,2.638503636313735,2.64017718382989,2.6389493002767455,2.638503636313735,2.64017718382989,2.639210040140124,0.000707662480505528
9,,,,,,,,,,,2.643630036261359,2.647462558746338,2.646574087455323,2.643630036261359,2.647462558746338,2.64588889415434,0.0016379203367382742,0.08239700374531835,0.10112359550561797,0.07434944237918216,0.07434944237918216,0.10112359550561797,0.08595668054337284,0.011216573840806997,2.6311355547958546,2.639169125074751,2.638555932665403,2.6311355547958546,2.639169125074751,2.636286870845336,0.0036511225683758305
10,,,,,,,,,,,2.63582681049167,2.6472676020402175,2.6403843754748157,2.63582681049167,2.6472676020402175,2.6411595960022347,0.004702740545960223,0.09737827715355805,0.0749063670411985,0.07434944237918216,0.07434944237918216,0.09737827715355805,0.0822113621913129,0.010727038217320205,2.6282649817091697,2.639786792605111,2.6386676596886165,2.6282649817091697,2.639786792605111,2.635573144667632,0.0051878093637410935
