0,batch_size,lr,max_epochs,module__activation_fct,module__channel_list,module__conv_type,module__dropout,module__fc_hidden_layers,module__preprocess,module__temporal_attention,train_loss_0,train_loss_1,train_loss_2,train_loss_min,train_loss_max,train_loss_mean,train_loss_std,valid_acc_0,valid_acc_1,valid_acc_2,valid_acc_min,valid_acc_max,valid_acc_mean,valid_acc_std,valid_loss_0,valid_loss_1,valid_loss_2,valid_loss_min,valid_loss_max,valid_loss_mean,valid_loss_std
1,64,0.0001,2000,prelu,"[(71, None), (90, 1), (14, 1), (82, 1)]",regular,0.21854955459188863,"[1936, 256]",LSC,general_attention,2.704666544314872,2.7224681304051326,2.743212602960811,2.704666544314872,2.743212602960811,2.7234490925602715,0.0157516427576386,0.07116104868913857,0.07116104868913857,0.07063197026022305,0.07063197026022305,0.07116104868913857,0.0709846892128334,0.00024940996324379096,2.6424369267310097,2.647294474898206,2.6481181192575334,2.6424369267310097,2.6481181192575334,2.6459498402955828,0.002506660300318004
2,,,,,,,,,,,2.6758473922244854,2.677024294779851,2.6598874911637207,2.6598874911637207,2.677024294779851,2.670919726056019,0.007815750334861886,0.08239700374531835,0.0749063670411985,0.06691449814126393,0.06691449814126393,0.08239700374531835,0.07473928964259359,0.006321810452063949,2.6367294770501526,2.6388465125909013,2.635103095419788,2.635103095419788,2.6388465125909013,2.636893028353614,0.0015326131934040722
3,,,,,,,,,,,2.657813214016603,2.639857526925894,2.6428011731605308,2.639857526925894,2.657813214016603,2.646823971367676,0.007862944901516273,0.10112359550561797,0.08239700374531835,0.07806691449814127,0.07806691449814127,0.10112359550561797,0.08719583791635921,0.010005806375000344,2.629880437243744,2.635956164156453,2.6347565801613393,2.629880437243744,2.635956164156453,2.6335310605205122,0.002627424362627734
4,,,,,,,,,,,2.6235146607425603,2.6454389645503116,2.6557121570859112,2.6235146607425603,2.6557121570859112,2.6415552607929276,0.013428379372343278,0.09737827715355805,0.0749063670411985,0.08921933085501858,0.0749063670411985,0.09737827715355805,0.08716799168325838,0.009288081263019835,2.6053478333833957,2.633887358819054,2.63330431409928,2.6053478333833957,2.633887358819054,2.62417983543391,0.013318363543349745
5,,,,,,,,,,,2.5975441661904477,2.6339779670421892,2.6336203094622075,2.5975441661904477,2.6339779670421892,2.621714147564948,0.017091381443462533,0.13857677902621723,0.07865168539325842,0.09665427509293681,0.07865168539325842,0.13857677902621723,0.10462757983747083,0.02510556914500083,2.565373320704542,2.633110986666733,2.627700334144791,2.565373320704542,2.633110986666733,2.6087282138386887,0.030736014263219508
6,,,,,,,,,,,2.587782330416623,2.640557127732497,2.615900568420028,2.587782330416623,2.640557127732497,2.6147466755230493,0.021560664948715585,0.14606741573033707,0.10486891385767791,0.07806691449814127,0.07806691449814127,0.14606741573033707,0.10966774802871875,0.02796770338573081,2.5352831190445,2.6289830966835166,2.622302215781797,2.5352831190445,2.6289830966835166,2.595522810503271,0.042683125960904705
7,,,,,,,,,,,2.5709720582659137,2.6282560421870307,2.624363820217478,2.5709720582659137,2.6282560421870307,2.607863973556807,0.0261348733602943,0.14232209737827714,0.09737827715355805,0.12639405204460966,0.09737827715355805,0.14232209737827714,0.12203147552548162,0.018605748206972715,2.5053379696406677,2.6224960905782293,2.6076541780096005,2.5053379696406677,2.6224960905782293,2.578496079409499,0.05208424176840824
8,,,,,,,,,,,2.537678843398181,2.6127143199627216,2.5993570197294673,2.537678843398181,2.6127143199627216,2.5832500610301232,0.03268186321416109,0.15730337078651685,0.16104868913857678,0.12639405204460966,0.12639405204460966,0.16104868913857678,0.1482487039899011,0.015529031116523711,2.501383164402251,2.5974267797077193,2.5898876987868524,2.501383164402251,2.5974267797077193,2.5628992142989406,0.04360716861137912
9,,,,,,,,,,,2.544951211040816,2.582356148499709,2.5907251595991423,2.544951211040816,2.5907251595991423,2.5726775063798892,0.0199009325848101,0.13857677902621723,0.1647940074906367,0.1524163568773234,0.13857677902621723,0.1647940074906367,0.1519290477980591,0.010708684005452196,2.497204487689872,2.539598160468684,2.5614156776201327,2.497204487689872,2.5614156776201327,2.5327394419262297,0.026658966510331405
10,,,,,,,,,,,2.5266549529882436,2.538675744716938,2.542397122851686,2.5266549529882436,2.542397122851686,2.5359092735189557,0.006717836961865847,0.13857677902621723,0.149812734082397,0.1412639405204461,0.13857677902621723,0.149812734082397,0.14321781787635346,0.004790608802477932,2.4805928758914106,2.535533259423931,2.5215723310704568,2.4805928758914106,2.535533259423931,2.5125661554619327,0.02331587206166339
