,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_batch_size,param_lr,param_max_epochs,param_module__activation_fct,param_module__dropout,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
3,"930,8692680199941","0,27000927925109863","0,9","0,974743918266311",32,0.0001,800,prelu,0.4,"{'batch_size': 32, 'lr': 0.0001, 'max_epochs': 800, 'module__activation_fct': 'prelu', 'module__dropout': 0.4}",1,"0,9128440366972477","0,9709035222052067","0,9157733537519143","0,9778117827084928","0,8713629402756509","0,9755164498852333","86,46661152276522","0,025095906639796203","0,020277016102319828","0,0028727013560980955"
2,"1667,737209002177","0,40717530250549316","0,8928571428571429","0,9739754875482979",8,0.0001,800,prelu,0.4,"{'batch_size': 8, 'lr': 0.0001, 'max_epochs': 800, 'module__activation_fct': 'prelu', 'module__dropout': 0.4}",2,"0,882262996941896","0,9578866768759571","0,9142419601837672","0,9808722264728386","0,8820826952526799","0,9831675592960979","158,42912481022913","0,06784192505122562","0,015115742751918848","0,011415034233565328"
5,"1024,550127029419","0,21103366216023764","0,8928571428571429","0,9739786120442289",128,0.0001,1000,prelu,0.2,"{'batch_size': 128, 'lr': 0.0001, 'max_epochs': 1000, 'module__activation_fct': 'prelu', 'module__dropout': 0.2}",2,"0,9036697247706422","0,9701378254211332","0,9081163859111792","0,981637337413925","0,8667687595712098","0,9701606732976281","5,135706227698953","0,011688150104233387","0,018529376869864746","0,005415544676988418"
6,"1307,7951813538868","0,2309082349141439","0,888265306122449","0,9665809773657609",128,0.0001,1200,prelu,0.4,"{'batch_size': 128, 'lr': 0.0001, 'max_epochs': 1200, 'module__activation_fct': 'prelu', 'module__dropout': 0.4}",4,"0,8990825688073395","0,9640122511485452","0,8989280245022971","0,9701606732976281","0,8667687595712098","0,9655700076511095","89,96142589562598","0,006558067915258693","0,015194668769768943","0,002609893810584421"
4,"1313,2036129633586","0,2658150990804036","0,886734693877551","0,9737249420308364",128,0.0001,1000,prelu,0.1,"{'batch_size': 128, 'lr': 0.0001, 'max_epochs': 1000, 'module__activation_fct': 'prelu', 'module__dropout': 0.1}",5,"0,8990825688073395","0,9754977029096478","0,9019908116385911","0,9778117827084928","0,8591117917304747","0,9678653404743688","192,33440911743656","0,03175990568005437","0,019560942387078926","0,004249701097667483"
0,"742,0973692735037","0,36279694239298504","0,8806122448979592","0,9770410086185315",8,0.0001,400,prelu,0.1,"{'batch_size': 8, 'lr': 0.0001, 'max_epochs': 400, 'module__activation_fct': 'prelu', 'module__dropout': 0.1}",6,"0,9021406727828746","0,9777947932618682","0,8790199081163859","0,9785768936495792","0,8606431852986217","0,9747513389441469","22,245021234995","0,016109495400356073","0,016980776115189417","0,0016502243620109445"
1,"650,6202859083811","0,23525174458821616","0,8806122448979592","0,9775510825792558",32,0.0001,600,prelu,0.1,"{'batch_size': 32, 'lr': 0.0001, 'max_epochs': 600, 'module__activation_fct': 'prelu', 'module__dropout': 0.1}",6,"0,908256880733945","0,9777947932618682","0,8836140888208269","0,9762815608263198","0,8499234303215927","0,9785768936495792","8,27441858512996","0,010603660631800732","0,023911886935790144","0,0009527799203725303"
