,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_lr,param_max_epochs,param_module__activation_fct,param_module__channel_list,param_module__conv_type,param_module__dropout,param_module__fc_hidden_layers,param_module__preprocess,param_module__temporal_attention,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
3,1920.7764949003856,260.4402627084452,1.1267612775166829,0.009501479430382594,128,0.0001,2000,prelu,"[(600, 1), (600, 1), (600, 1), (600, 1), (600, 1)]",temporal,0.4,[128],,,"{'batch_size': 128, 'lr': 0.0001, 'max_epochs': 2000, 'module__activation_fct': 'prelu', 'module__channel_list': [(600, 1), (600, 1), (600, 1), (600, 1), (600, 1)], 'module__conv_type': 'temporal', 'module__dropout': 0.4, 'module__fc_hidden_layers': [128], 'module__preprocess': None, 'module__temporal_attention': None}",0.9174311926605505,0.9142419601837672,0.8943338437978561,0.9086734693877551,0.010219070417691522,1,0.9816232771822359,0.9747513389441469,0.9770466717674062,0.9778070959645963,0.00285652090333462
2,1230.6514883041382,59.81165541684704,0.7278018792470297,0.0037733655721030037,128,0.0001,2000,prelu,"[(500, 1), (500, 1), (500, 1), (500, 1), (500, 1)]",temporal,0.4,[128],,,"{'batch_size': 128, 'lr': 0.0001, 'max_epochs': 2000, 'module__activation_fct': 'prelu', 'module__channel_list': [(500, 1), (500, 1), (500, 1), (500, 1), (500, 1)], 'module__conv_type': 'temporal', 'module__dropout': 0.4, 'module__fc_hidden_layers': [128], 'module__preprocess': None, 'module__temporal_attention': None}",0.900611620795107,0.9142419601837672,0.9050535987748851,0.9066326530612245,0.005676089493022142,2,0.9754977029096478,0.9693955623565417,0.9747513389441469,0.9732148680701121,0.0027177916148389543
0,836.6955353418986,361.65792874417446,0.18866872787475586,0.0026384234250035553,128,0.0001,2000,prelu,"[(200, 1), (200, 1), (200, 1), (200, 1), (200, 1)]",temporal,0.4,[128],,,"{'batch_size': 128, 'lr': 0.0001, 'max_epochs': 2000, 'module__activation_fct': 'prelu', 'module__channel_list': [(200, 1), (200, 1), (200, 1), (200, 1), (200, 1)], 'module__conv_type': 'temporal', 'module__dropout': 0.4, 'module__fc_hidden_layers': [128], 'module__preprocess': None, 'module__temporal_attention': None}",0.8929663608562691,0.9096477794793262,0.9142419601837672,0.9056122448979592,0.009143172054074493,3,0.9793261868300153,0.9709257842387146,0.973221117061974,0.9744910293769014,0.0035450621893638535
1,1176.9679861863453,40.20257967198344,0.6488150755564371,0.003572420350697193,128,0.0001,2000,prelu,"[(400, 1), (400, 1), (400, 1), (400, 1), (400, 1)]",temporal,0.4,[128],,,"{'batch_size': 128, 'lr': 0.0001, 'max_epochs': 2000, 'module__activation_fct': 'prelu', 'module__channel_list': [(400, 1), (400, 1), (400, 1), (400, 1), (400, 1)], 'module__conv_type': 'temporal', 'module__dropout': 0.4, 'module__fc_hidden_layers': [128], 'module__preprocess': None, 'module__temporal_attention': None}",0.8853211009174312,0.8989280245022971,0.8943338437978561,0.8928571428571429,0.00565291111517004,4,0.9686064318529862,0.9686304514154552,0.9762815608263198,0.9711728146982538,0.0036124423396198856
