0,batch_size,lr,max_epochs,module__activation_fct,module__channel_list,module__conv_type,module__dropout,module__fc_hidden_layers,module__preprocess,train_loss_0,train_loss_1,train_loss_2,train_loss_min,train_loss_max,train_loss_mean,train_loss_std,valid_acc_0,valid_acc_1,valid_acc_2,valid_acc_min,valid_acc_max,valid_acc_mean,valid_acc_std,valid_loss_0,valid_loss_1,valid_loss_2,valid_loss_min,valid_loss_max,valid_loss_mean,valid_loss_std
1,512,0.0001,2000,prelu,"[(66, 66)]",regular,0.552883644797529,"[1936, 128]",,6.806603767049565,7.249543754702109,5.959127894494256,5.959127894494256,7.249543754702109,6.671758472081977,0.5353694756895561,0.07462686567164178,0.07169811320754717,0.10074626865671642,0.07169811320754717,0.10074626865671642,0.08235708251196845,0.013057973886955761,2.705228090286255,2.660936117172241,2.665863275527954,2.660936117172241,2.705228090286255,2.677342494328817,0.019820428330246987
2,,,,,,,,,,4.129701766434891,3.617641932218409,3.8321039963502854,3.617641932218409,4.129701766434891,3.8598158983345283,0.20996393434451402,0.09701492537313433,0.07169811320754717,0.0708955223880597,0.0708955223880597,0.09701492537313433,0.07986952032291372,0.0121280590301438,2.6618831157684326,2.6647002696990967,2.6533713340759277,2.6533713340759277,2.6647002696990967,2.659984906514486,0.004815848444964739
3,,,,,,,,,,3.6953522676677375,3.7129625903438925,3.64817264495387,3.64817264495387,3.7129625903438925,3.685495834321834,0.02735319865070277,0.07835820895522388,0.07169811320754717,0.06716417910447761,0.06716417910447761,0.07835820895522388,0.07240683375574955,0.004597339062721165,2.6751368045806885,2.6534502506256104,2.6467671394348145,2.6467671394348145,2.6751368045806885,2.6584513982137046,0.012109722898582477
4,,,,,,,,,,3.830857166205757,3.643414340412777,3.803530866074034,3.643414340412777,3.830857166205757,3.759267457564189,0.08267664013087943,0.07462686567164178,0.07169811320754717,0.12313432835820895,0.07169811320754717,0.12313432835820895,0.08981976907913262,0.02358727471495739,2.6679024696350098,2.6383213996887207,2.6352310180664062,2.6352310180664062,2.6679024696350098,2.6471516291300454,0.014727200478247309
5,,,,,,,,,,3.860961858936817,3.7123310117483594,3.7455374054087254,3.7123310117483594,3.860961858936817,3.772943425364634,0.06369772173506881,0.09701492537313433,0.06792452830188679,0.07835820895522388,0.06792452830188679,0.09701492537313433,0.08109922087674833,0.012033222350536207,2.662855863571167,2.640685796737671,2.6403167247772217,2.6403167247772217,2.662855863571167,2.6479527950286865,0.010539137931677987
6,,,,,,,,,,4.002913579775419,3.696284977350949,3.639739869533535,3.639739869533535,4.002913579775419,3.7796461422199674,0.15955270562618445,0.07462686567164178,0.06792452830188679,0.07835820895522388,0.06792452830188679,0.07835820895522388,0.07363653430958415,0.004316710950786596,2.6634578704833984,2.6405012607574463,2.642549991607666,2.6405012607574463,2.6634578704833984,2.648836374282837,0.010372734704709806
7,,,,,,,,,,3.8620205587045304,3.613893690585175,3.5922928147871294,3.5922928147871294,3.8620205587045304,3.689402354692278,0.12237764699519896,0.05970149253731343,0.06792452830188679,0.08955223880597014,0.05970149253731343,0.08955223880597014,0.07239275321505678,0.012589427802854675,2.661644458770752,2.6366117000579834,2.649320363998413,2.6366117000579834,2.661644458770752,2.6491921742757163,0.010219982930405717
8,,,,,,,,,,3.932187353255432,3.5525980824014733,3.5218315849634636,3.5218315849634636,3.932187353255432,3.6688723402067893,0.1866150072810433,0.05970149253731343,0.10566037735849057,0.06716417910447761,0.05970149253731343,0.10566037735849057,0.07750868300009388,0.020138045984924018,2.666212797164917,2.633951425552368,2.6531214714050293,2.633951425552368,2.666212797164917,2.651095231374105,0.013248352377508016
9,,,,,,,,,,3.737931181240633,3.4421176022622957,3.7627124405457955,3.4421176022622957,3.7627124405457955,3.647587074682908,0.14564066688438135,0.055970149253731345,0.07169811320754717,0.11567164179104478,0.055970149253731345,0.11567164179104478,0.0811133014174411,0.02526593727487025,2.6558101177215576,2.6392786502838135,2.631472587585449,2.631472587585449,2.6558101177215576,2.6421871185302734,0.0101463699235078
10,,,,,,,,,,3.5786875755111605,3.4203358144998095,3.4099974432624913,3.4099974432624913,3.5786875755111605,3.4696736110911544,0.0771999732680654,0.09701492537313433,0.09056603773584905,0.0708955223880597,0.0708955223880597,0.09701492537313433,0.08615882849901435,0.011109258091553255,2.6385014057159424,2.636762857437134,2.623464822769165,2.623464822769165,2.6385014057159424,2.6329096953074136,0.0067161422695503
