0,batch_size,lr,max_epochs,module__activation_fct,module__channel_list,module__conv_type,module__dropout,module__fc_hidden_layers,module__preprocess,train_loss_0,train_loss_1,train_loss_min,train_loss_max,train_loss_mean,train_loss_std,valid_acc_0,valid_acc_1,valid_acc_min,valid_acc_max,valid_acc_mean,valid_acc_std,valid_loss_0,valid_loss_1,valid_loss_min,valid_loss_max,valid_loss_mean,valid_loss_std
21,,,,,,,,,,2.711337959146224,2.71103988819525,2.71103988819525,2.711337959146224,2.711188923670737,0.00014903547548694718,0.13805970149253732,0.1320754716981132,0.1320754716981132,0.13805970149253732,0.13506758659532525,0.0029921148972120587,2.589992046356201,2.5929572582244873,2.589992046356201,2.5929572582244873,2.5914746522903442,0.0014826059341430664
22,,,,,,,,,,2.729864989172287,2.7453618150297374,2.729864989172287,2.7453618150297374,2.737613402101012,0.007748412928725301,0.15298507462686567,0.1509433962264151,0.1509433962264151,0.15298507462686567,0.1519642354266404,0.0010208392002252903,2.5893917083740234,2.593806505203247,2.5893917083740234,2.593806505203247,2.5915991067886353,0.0022073984146118164
23,,,,,,,,,,2.73171662778983,2.701063196398246,2.701063196398246,2.73171662778983,2.716389912094038,0.015326715695791915,0.14925373134328357,0.1471698113207547,0.1471698113207547,0.14925373134328357,0.14821177133201913,0.0010419600112644284,2.593255043029785,2.593295097351074,2.593255043029785,2.593295097351074,2.5932750701904297,2.002716064453125e-05
24,,,,,,,,,,2.692078981326035,2.6787062496690512,2.6787062496690512,2.692078981326035,2.685392615497543,0.006686365828491914,0.14925373134328357,0.13584905660377358,0.13584905660377358,0.14925373134328357,0.14255139397352856,0.006702337369754993,2.592729330062866,2.589972972869873,2.589972972869873,2.592729330062866,2.5913511514663696,0.001378178596496582
25,,,,,,,,,,2.705994642309141,2.6841146712568578,2.6841146712568578,2.705994642309141,2.6950546567829994,0.010939985526141616,0.19776119402985073,0.12452830188679245,0.12452830188679245,0.19776119402985073,0.1611447479583216,0.03661644607152914,2.5882091522216797,2.578409433364868,2.578409433364868,2.5882091522216797,2.583309292793274,0.004899859428405762
26,,,,,,,,,,2.7049479645341346,2.6799756679791176,2.6799756679791176,2.7049479645341346,2.692461816256626,0.012486148277508491,0.13432835820895522,0.1471698113207547,0.13432835820895522,0.1471698113207547,0.14074908476485498,0.0064207265558997445,2.5852279663085938,2.569192886352539,2.569192886352539,2.5852279663085938,2.5772104263305664,0.008017539978027344
27,,,,,,,,,,2.7029440141137626,2.6755944533906377,2.6755944533906377,2.7029440141137626,2.6892692337522,0.013674780361562444,0.11194029850746269,0.17358490566037735,0.11194029850746269,0.17358490566037735,0.14276260208392003,0.03082230357645733,2.5779995918273926,2.5711421966552734,2.5711421966552734,2.5779995918273926,2.574570894241333,0.0034286975860595703
28,,,,,,,,,,2.7543984194481763,2.670119668151504,2.670119668151504,2.7543984194481763,2.71225904379984,0.04213937564833614,0.11194029850746269,0.2,0.11194029850746269,0.2,0.15597014925373134,0.04402985074626866,2.5690906047821045,2.5728683471679688,2.5690906047821045,2.5728683471679688,2.5709794759750366,0.001888871192932129
29,,,,,,,,,,2.698697602817778,2.658153989264695,2.658153989264695,2.698697602817778,2.6784257960412363,0.0202718067765415,0.15298507462686567,0.16981132075471697,0.15298507462686567,0.16981132075471697,0.16139819769079133,0.008413123063925651,2.5678911209106445,2.5704333782196045,2.5678911209106445,2.5704333782196045,2.5691622495651245,0.0012711286544799805
30,,,,,,,,,,2.6847007577818944,2.6680270421985472,2.6680270421985472,2.6847007577818944,2.676363899990221,0.00833685779167359,0.15298507462686567,0.13962264150943396,0.13962264150943396,0.15298507462686567,0.14630385806814983,0.006681216558715855,2.5689635276794434,2.564152956008911,2.564152956008911,2.5689635276794434,2.5665582418441772,0.0024052858352661133
31,,,,,,,,,,2.715392346097325,2.6979038825190687,2.6979038825190687,2.715392346097325,2.706648114308197,0.008744231789128198,0.1455223880597015,0.13962264150943396,0.13962264150943396,0.1455223880597015,0.14257251478456773,0.0029498732751337686,2.570913076400757,2.555493116378784,2.555493116378784,2.570913076400757,2.5632030963897705,0.007709980010986328
32,,,,,,,,,,2.7051545820254583,2.65081131206593,2.65081131206593,2.7051545820254583,2.6779829470456944,0.02717163497976416,0.15298507462686567,0.16981132075471697,0.15298507462686567,0.16981132075471697,0.16139819769079133,0.008413123063925651,2.57267689704895,2.549896478652954,2.549896478652954,2.57267689704895,2.561286687850952,0.011390209197998047
33,,,,,,,,,,2.6529057287756417,2.6730512501868544,2.6529057287756417,2.6730512501868544,2.6629784894812483,0.010072760705606365,0.15298507462686567,0.19622641509433963,0.15298507462686567,0.19622641509433963,0.17460574486060265,0.021620670233736983,2.5612540245056152,2.550715446472168,2.550715446472168,2.5612540245056152,2.5559847354888916,0.005269289016723633
34,,,,,,,,,,2.693956131190923,2.636468059041907,2.636468059041907,2.693956131190923,2.665212095116415,0.028744036074507928,0.15298507462686567,0.23773584905660378,0.15298507462686567,0.23773584905660378,0.19536046184173472,0.042375387214869054,2.557015895843506,2.5481035709381104,2.5481035709381104,2.557015895843506,2.552559733390808,0.004456162452697754
35,,,,,,,,,,2.66248956167629,2.6672903017897065,2.66248956167629,2.6672903017897065,2.664889931732998,0.0024003700567083452,0.15298507462686567,0.24150943396226415,0.15298507462686567,0.24150943396226415,0.1972472542945649,0.04426217966769924,2.555873394012451,2.552839517593384,2.552839517593384,2.555873394012451,2.5543564558029175,0.0015169382095336914
36,,,,,,,,,,2.650238552993892,2.6763184066010988,2.650238552993892,2.6763184066010988,2.663278479797495,0.01303992680360344,0.15298507462686567,0.16226415094339622,0.15298507462686567,0.16226415094339622,0.15762461278513096,0.0046395381582652745,2.5550179481506348,2.5560150146484375,2.5550179481506348,2.5560150146484375,2.555516481399536,0.0004985332489013672
37,,,,,,,,,,2.6515742092463324,2.6606884547250056,2.6515742092463324,2.6606884547250056,2.656131331985669,0.0045571227393366165,0.1455223880597015,0.1320754716981132,0.1320754716981132,0.1455223880597015,0.13879892987890735,0.006723458180794145,2.5526795387268066,2.5491905212402344,2.5491905212402344,2.5526795387268066,2.5509350299835205,0.0017445087432861328
38,,,,,,,,,,2.671463857037024,2.6795252550128783,2.671463857037024,2.6795252550128783,2.675494556024951,0.004030698987927073,0.1455223880597015,0.1471698113207547,0.1455223880597015,0.1471698113207547,0.1463460996902281,0.0008237116305266079,2.5464088916778564,2.5416064262390137,2.5416064262390137,2.5464088916778564,2.544007658958435,0.0024012327194213867
39,,,,,,,,,,2.654123963648184,2.644084930877539,2.644084930877539,2.654123963648184,2.6491044472628618,0.005019516385322609,0.15298507462686567,0.1471698113207547,0.1471698113207547,0.15298507462686567,0.1500774429738102,0.0029076316530554785,2.5441272258758545,2.534478187561035,2.534478187561035,2.5441272258758545,2.539302706718445,0.004824519157409668
40,,,,,,,,,,2.6362812955485144,2.6922977254395293,2.6362812955485144,2.6922977254395293,2.664289510494022,0.028008214945507426,0.17164179104477612,0.18490566037735848,0.17164179104477612,0.18490566037735848,0.1782737257110673,0.006631934666291181,2.541897773742676,2.531801223754883,2.531801223754883,2.541897773742676,2.5368494987487793,0.005048274993896484
41,,,,,,,,,,2.6536334838021927,2.6596756086697275,2.6536334838021927,2.6596756086697275,2.65665454623596,0.0030210624337674297,0.1455223880597015,0.24150943396226415,0.1455223880597015,0.24150943396226415,0.1935159110109828,0.04799352295128133,2.537142753601074,2.5314033031463623,2.5314033031463623,2.537142753601074,2.5342730283737183,0.002869725227355957
42,,,,,,,,,,2.6568452705537653,2.6337668438104203,2.6337668438104203,2.6568452705537653,2.6453060571820926,0.011539213371672519,0.14925373134328357,0.23773584905660378,0.14925373134328357,0.23773584905660378,0.19349479019994367,0.044241058856660104,2.534735918045044,2.5385959148406982,2.534735918045044,2.5385959148406982,2.536665916442871,0.0019299983978271484
43,,,,,,,,,,2.617317696297559,2.613325690124863,2.613325690124863,2.617317696297559,2.615321693211211,0.0019960030863479528,0.19776119402985073,0.2188679245283019,0.19776119402985073,0.2188679245283019,0.20831455927907633,0.01055336524922558,2.5522420406341553,2.5380096435546875,2.5380096435546875,2.5522420406341553,2.5451258420944214,0.007116198539733887
44,,,,,,,,,,2.653498794302086,2.6065129698352485,2.6065129698352485,2.653498794302086,2.630005882068667,0.02349291223341865,0.1455223880597015,0.23018867924528302,0.1455223880597015,0.23018867924528302,0.18785553365249225,0.042333145592790764,2.567936420440674,2.5210490226745605,2.5210490226745605,2.567936420440674,2.544492721557617,0.02344369888305664
45,,,,,,,,,,2.682677048019821,2.6253917853342594,2.6253917853342594,2.682677048019821,2.65403441667704,0.028642631342780778,0.1828358208955224,0.1660377358490566,0.1660377358490566,0.1828358208955224,0.1744367783722895,0.008399042523232897,2.551875591278076,2.50388240814209,2.50388240814209,2.551875591278076,2.527878999710083,0.023996591567993164
46,,,,,,,,,,2.6896342252720298,2.6011663888100243,2.6011663888100243,2.6896342252720298,2.645400307041027,0.04423391823100275,0.17537313432835822,0.1660377358490566,0.1660377358490566,0.17537313432835822,0.1707054350887074,0.0046676992396508105,2.5427091121673584,2.4985342025756836,2.4985342025756836,2.5427091121673584,2.520621657371521,0.022087454795837402
47,,,,,,,,,,2.6573345831134185,2.6241238794491526,2.6241238794491526,2.6573345831134185,2.6407292312812856,0.016605351832132964,0.16044776119402984,0.18490566037735848,0.16044776119402984,0.18490566037735848,0.17267671078569416,0.012228949591664318,2.5296497344970703,2.501248836517334,2.501248836517334,2.5296497344970703,2.515449285507202,0.014200448989868164
48,,,,,,,,,,2.6452623934185344,2.6073441789154814,2.6073441789154814,2.6452623934185344,2.626303286167008,0.018959107251526497,0.16791044776119404,0.19245283018867926,0.16791044776119404,0.19245283018867926,0.18018163897493666,0.012271191213742608,2.5238254070281982,2.5036354064941406,2.5036354064941406,2.5238254070281982,2.5137304067611694,0.010095000267028809
49,,,,,,,,,,2.6752879449627534,2.6159815129300226,2.6159815129300226,2.6752879449627534,2.645634728946388,0.02965321601636539,0.15671641791044777,0.2,0.15671641791044777,0.2,0.1783582089552239,0.02164179104477612,2.521184206008911,2.499018907546997,2.499018907546997,2.521184206008911,2.510101556777954,0.011082649230957031
50,,,,,,,,,,2.672453705745396,2.6358219941152035,2.6358219941152035,2.672453705745396,2.6541378499303,0.018315855815096205,0.16791044776119404,0.21132075471698114,0.16791044776119404,0.21132075471698114,0.1896156012390876,0.02170515347789355,2.520831823348999,2.499772787094116,2.499772787094116,2.520831823348999,2.5103023052215576,0.010529518127441406
51,,,,,,,,,,2.6312813221374687,2.5950875584314974,2.5950875584314974,2.6312813221374687,2.613184440284483,0.018096881852985636,0.19029850746268656,0.2339622641509434,0.19029850746268656,0.2339622641509434,0.21213038580681498,0.02183187834412842,2.5270767211914062,2.4984681606292725,2.4984681606292725,2.5270767211914062,2.5127724409103394,0.014304280281066895
52,,,,,,,,,,2.6356960165247982,2.6067953544477582,2.6067953544477582,2.6356960165247982,2.6212456854862785,0.014450331038520003,0.16417910447761194,0.25660377358490566,0.16417910447761194,0.25660377358490566,0.2103914390312588,0.04621233455364686,2.5313374996185303,2.4973533153533936,2.4973533153533936,2.5313374996185303,2.514345407485962,0.01699209213256836
53,,,,,,,,,,2.640287926201646,2.5690455752462436,2.5690455752462436,2.640287926201646,2.6046667507239447,0.03562117547770116,0.19402985074626866,0.2037735849056604,0.19402985074626866,0.2037735849056604,0.19890171782596452,0.004871867079695863,2.5226781368255615,2.492990493774414,2.492990493774414,2.5226781368255615,2.507834315299988,0.01484382152557373
54,,,,,,,,,,2.6380242267785046,2.5947613665787594,2.5947613665787594,2.6380242267785046,2.616392796678632,0.02163143009987256,0.21641791044776118,0.2,0.2,0.21641791044776118,0.2082089552238806,0.008208955223880585,2.511373281478882,2.484224319458008,2.484224319458008,2.511373281478882,2.497798800468445,0.013574481010437012
55,,,,,,,,,,2.622161030080277,2.6272655036765187,2.622161030080277,2.6272655036765187,2.624713266878398,0.002552236798120777,0.22761194029850745,0.1660377358490566,0.1660377358490566,0.22761194029850745,0.19682483807378204,0.03078710222472543,2.5006489753723145,2.4770684242248535,2.4770684242248535,2.5006489753723145,2.488858699798584,0.011790275573730469
56,,,,,,,,,,2.6348833739183313,2.616470937765491,2.616470937765491,2.6348833739183313,2.6256771558419114,0.00920621807642008,0.21641791044776118,0.25660377358490566,0.21641791044776118,0.25660377358490566,0.23651084201633343,0.02009293156857224,2.4911892414093018,2.4787492752075195,2.4787492752075195,2.4911892414093018,2.4849692583084106,0.006219983100891113
57,,,,,,,,,,2.5797201645397267,2.5934834233172337,2.5797201645397267,2.5934834233172337,2.58660179392848,0.006881629388753474,0.20149253731343283,0.18867924528301888,0.18867924528301888,0.20149253731343283,0.19508589129822584,0.0064066460152069765,2.4851324558258057,2.4778096675872803,2.4778096675872803,2.4851324558258057,2.481471061706543,0.0036613941192626953
58,,,,,,,,,,2.5775709611602373,2.5889497983936156,2.5775709611602373,2.5889497983936156,2.5832603797769265,0.005689418616689146,0.19029850746268656,0.23018867924528302,0.19029850746268656,0.23018867924528302,0.2102435933539848,0.01994508589129823,2.484335422515869,2.4719059467315674,2.4719059467315674,2.484335422515869,2.4781206846237183,0.006214737892150879
59,,,,,,,,,,2.6016298521001446,2.5826974111875507,2.5826974111875507,2.6016298521001446,2.5921636316438477,0.00946622045629697,0.20522388059701493,0.2641509433962264,0.20522388059701493,0.2641509433962264,0.2346874119966207,0.02946353139960574,2.4872710704803467,2.4657936096191406,2.4657936096191406,2.4872710704803467,2.4765323400497437,0.010738730430603027
60,,,,,,,,,,2.6101908077394342,2.5719219851173505,2.5719219851173505,2.6101908077394342,2.5910563964283924,0.019134411311041877,0.16791044776119404,0.27547169811320754,0.16791044776119404,0.27547169811320754,0.2216910729372008,0.05378062517600675,2.4881718158721924,2.4579663276672363,2.4579663276672363,2.4881718158721924,2.4730690717697144,0.015102744102478027
61,,,,,,,,,,2.603755703780922,2.5956322497003597,2.5956322497003597,2.603755703780922,2.5996939767406406,0.004061727040281182,0.16044776119402984,0.29056603773584905,0.16044776119402984,0.29056603773584905,0.22550689946493946,0.0650591382709096,2.491488218307495,2.449144124984741,2.449144124984741,2.491488218307495,2.470316171646118,0.021172046661376953
62,,,,,,,,,,2.6076430438341203,2.577807799410683,2.577807799410683,2.6076430438341203,2.5927254216224016,0.014917622211718662,0.1828358208955224,0.26037735849056604,0.1828358208955224,0.26037735849056604,0.2216065896930442,0.038770768797521823,2.500868320465088,2.447049379348755,2.447049379348755,2.500868320465088,2.4739588499069214,0.026909470558166504
63,,,,,,,,,,2.5709830901526303,2.572479226996482,2.5709830901526303,2.572479226996482,2.571731158574556,0.0007480684219258737,0.19776119402985073,0.3132075471698113,0.19776119402985073,0.3132075471698113,0.25548437059983103,0.057723176569980286,2.5072312355041504,2.4486732482910156,2.4486732482910156,2.5072312355041504,2.477952241897583,0.029278993606567383
64,,,,,,,,,,2.5668885299006408,2.5729609016264696,2.5668885299006408,2.5729609016264696,2.5699247157635554,0.003036185862914431,0.20149253731343283,0.29056603773584905,0.20149253731343283,0.29056603773584905,0.24602928752464093,0.044536750211208107,2.507028818130493,2.4408528804779053,2.4408528804779053,2.507028818130493,2.473940849304199,0.033087968826293945
65,,,,,,,,,,2.603203118881049,2.558442123105567,2.558442123105567,2.603203118881049,2.580822620993308,0.022380497887741102,0.19776119402985073,0.26037735849056604,0.19776119402985073,0.26037735849056604,0.2290692762602084,0.03130808223035765,2.5050086975097656,2.4437975883483887,2.4437975883483887,2.5050086975097656,2.474403142929077,0.030605554580688477
66,,,,,,,,,,2.552795499276104,2.5771017545930714,2.552795499276104,2.5771017545930714,2.564948626934588,0.012153127658483642,0.22388059701492538,0.24528301886792453,0.22388059701492538,0.24528301886792453,0.23458180794142497,0.010701210926499574,2.4996230602264404,2.4507765769958496,2.4507765769958496,2.4996230602264404,2.475199818611145,0.02442324161529541
67,,,,,,,,,,2.585886434323526,2.5643130506526486,2.5643130506526486,2.585886434323526,2.5750997424880873,0.010786691835438678,0.2537313432835821,0.17358490566037735,0.17358490566037735,0.2537313432835821,0.21365812447197974,0.040073218811602376,2.4789769649505615,2.451103687286377,2.451103687286377,2.4789769649505615,2.4650403261184692,0.013936638832092285
68,,,,,,,,,,2.589508044237346,2.6010513996666087,2.589508044237346,2.6010513996666087,2.5952797219519774,0.005771677714631274,0.19402985074626866,0.20754716981132076,0.19402985074626866,0.20754716981132076,0.2007885102787947,0.006758659532526051,2.4644124507904053,2.450763702392578,2.450763702392578,2.4644124507904053,2.4575880765914917,0.006824374198913574
69,,,,,,,,,,2.6474214812923718,2.620461460724902,2.620461460724902,2.6474214812923718,2.6339414710086366,0.013480010283734911,0.21641791044776118,0.2679245283018868,0.21641791044776118,0.2679245283018868,0.242171219374824,0.025753308927062804,2.446213483810425,2.4448819160461426,2.4448819160461426,2.446213483810425,2.4455476999282837,0.0006657838821411133
70,,,,,,,,,,2.639833976308275,2.5806868236490494,2.5806868236490494,2.639833976308275,2.610260399978662,0.029573576329612772,0.21641791044776118,0.2679245283018868,0.21641791044776118,0.2679245283018868,0.242171219374824,0.025753308927062804,2.4414639472961426,2.455958127975464,2.4414639472961426,2.455958127975464,2.4487110376358032,0.0072470903396606445
71,,,,,,,,,,2.5901609859025547,2.590259303515795,2.5901609859025547,2.590259303515795,2.5902101447091748,4.915880662004213e-05,0.20522388059701493,0.2528301886792453,0.20522388059701493,0.2528301886792453,0.22902703463813012,0.023803154041115174,2.45646333694458,2.457611083984375,2.45646333694458,2.457611083984375,2.4570372104644775,0.0005738735198974609
72,,,,,,,,,,2.5893001818243477,2.5812170876193643,2.5812170876193643,2.5893001818243477,2.585258634721856,0.004041547102491716,0.23507462686567165,0.24528301886792453,0.23507462686567165,0.24528301886792453,0.2401788228667981,0.0051041960011264376,2.46581768989563,2.4516279697418213,2.4516279697418213,2.46581768989563,2.4587228298187256,0.007094860076904297
73,,,,,,,,,,2.5630556129077036,2.552856376669915,2.552856376669915,2.5630556129077036,2.5579559947888093,0.005099618118894256,0.25,0.26037735849056604,0.25,0.26037735849056604,0.255188679245283,0.005188679245283018,2.4718189239501953,2.439707040786743,2.439707040786743,2.4718189239501953,2.4557629823684692,0.016055941581726074
74,,,,,,,,,,2.584354112603072,2.557710707073248,2.557710707073248,2.584354112603072,2.57103240983816,0.013321702764911958,0.2873134328358209,0.2528301886792453,0.2528301886792453,0.2873134328358209,0.27007181075753306,0.017241622078287805,2.4657132625579834,2.4302561283111572,2.4302561283111572,2.4657132625579834,2.4479846954345703,0.017728567123413086
75,,,,,,,,,,2.606276362847271,2.5686024461735233,2.5686024461735233,2.606276362847271,2.5874394045103974,0.018836958336873932,0.26865671641791045,0.28679245283018867,0.26865671641791045,0.28679245283018867,0.2777245846240496,0.009067868206139112,2.448209762573242,2.4305546283721924,2.4305546283721924,2.448209762573242,2.4393821954727173,0.008827567100524902
76,,,,,,,,,,2.621251917069128,2.5580878935024973,2.5580878935024973,2.621251917069128,2.5896699052858128,0.03158201178331543,0.1865671641791045,0.23773584905660378,0.1865671641791045,0.23773584905660378,0.21215150661785415,0.025584342438749644,2.4479522705078125,2.4356420040130615,2.4356420040130615,2.4479522705078125,2.441797137260437,0.006155133247375488
77,,,,,,,,,,2.6073442897355625,2.5242266467345194,2.5242266467345194,2.6073442897355625,2.565785468235041,0.04155882150052159,0.23134328358208955,0.21509433962264152,0.21509433962264152,0.23134328358208955,0.22321881160236554,0.008124471979724018,2.455415725708008,2.440653085708618,2.440653085708618,2.455415725708008,2.448034405708313,0.007381319999694824
78,,,,,,,,,,2.5779023735509443,2.516148762602266,2.516148762602266,2.5779023735509443,2.547025568076605,0.03087680547433913,0.2126865671641791,0.2981132075471698,0.2126865671641791,0.2981132075471698,0.2553998873556744,0.042713320191495346,2.4692633152008057,2.4409072399139404,2.4409072399139404,2.4692633152008057,2.455085277557373,0.014178037643432617
