,0,1,2,3,4,5,6,7,8,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,batch_size,lr,max_epochs,module__activation_fct,module__channel_list,module__conv_type,module__dropout,module__fc_hidden_layers,module__preprocess,train_loss_0,train_loss_1,train_loss_2,train_loss_min,train_loss_max,train_loss_mean,train_loss_std,valid_acc_0,valid_acc_1,valid_acc_2,valid_acc_min,valid_acc_max,valid_acc_mean,valid_acc_std,valid_loss_0,valid_loss_1,valid_loss_2,valid_loss_min,valid_loss_max,valid_loss_mean,valid_loss_std
1,512,0.0001,2000,prelu,"[(78, 3), (6, 3)]",regular,0.294003871323247,"[1936, 256]",,2.735331355721505,2.8039361680080246,2.73092576606097,2.73092576606097,2.8039361680080246,2.7567310965968335,0.03342744760687954,0.07835820895522388,0.1018867924528302,0.09701492537313433,0.07835820895522388,0.1018867924528302,0.09241997559372946,0.010140142436783866,2.6382994651794434,2.638873815536499,2.6381046772003174,2.6381046772003174,2.638873815536499,2.6384259859720864,0.0003264956133185343
2,,,,,,,,,,2.6631416599185482,2.7037031229535358,2.677866074072844,2.6631416599185482,2.7037031229535358,2.6815702856483092,0.01676502228712154,0.07462686567164178,0.08679245283018867,0.08208955223880597,0.07462686567164178,0.08679245283018867,0.08116962358021214,0.0050089971904382176,2.63871693611145,2.6259069442749023,2.6384453773498535,2.6259069442749023,2.63871693611145,2.634356419245402,0.00597570952540786
3,,,,,,,,,,2.6785847525146425,2.6664422533104837,2.65357476272069,2.65357476272069,2.6785847525146425,2.666200589515272,0.010211715442433038,0.07835820895522388,0.07169811320754717,0.08582089552238806,0.07169811320754717,0.08582089552238806,0.07862573922838637,0.005768704326703381,2.642158031463623,2.62509822845459,2.6383769512176514,2.62509822845459,2.642158031463623,2.6352110703786216,0.007315568822356755
4,,,,,,,,,,2.6755922865086665,2.672590667135198,2.6656067215329298,2.6656067215329298,2.6755922865086665,2.6712632250589317,0.004183256611823511,0.07835820895522388,0.10566037735849057,0.07835820895522388,0.07835820895522388,0.10566037735849057,0.08745893175631277,0.012870365612697977,2.643120527267456,2.629261016845703,2.636807680130005,2.629261016845703,2.643120527267456,2.6363964080810547,0.005665590043196753
5,,,,,,,,,,2.681695388231663,2.68295176976473,2.6494280972999373,2.6494280972999373,2.68295176976473,2.67135841843211,0.015515559123222639,0.07835820895522388,0.11320754716981132,0.07835820895522388,0.07835820895522388,0.11320754716981132,0.08997465502675302,0.016428135580932177,2.6388986110687256,2.6290297508239746,2.6377112865448,2.6290297508239746,2.6388986110687256,2.6352132161458335,0.004399156541978698
6,,,,,,,,,,2.6843665339813527,2.6488651927281706,2.6567473152259775,2.6488651927281706,2.6843665339813527,2.6633263473118336,0.015221674351261236,0.07835820895522388,0.1169811320754717,0.07835820895522388,0.07835820895522388,0.1169811320754717,0.09123251666197314,0.01820702056504928,2.636861562728882,2.625389814376831,2.6398496627807617,2.625389814376831,2.6398496627807617,2.634033679962158,0.006232682390587722
7,,,,,,,,,,2.6678615732689126,2.6571223831908943,2.6745401250271987,2.6571223831908943,2.6745401250271987,2.6665080271623354,0.0071748866641924616,0.07835820895522388,0.10566037735849057,0.07835820895522388,0.07835820895522388,0.10566037735849057,0.08745893175631277,0.012870365612697977,2.6341874599456787,2.618865489959717,2.6391761302948,2.618865489959717,2.6391761302948,2.6307430267333984,0.008642091483765943
8,,,,,,,,,,2.657831562277439,2.631839792467582,2.667975101709595,2.631839792467582,2.667975101709595,2.6525488188182056,0.015217767627481525,0.07835820895522388,0.1018867924528302,0.08582089552238806,0.07835820895522388,0.1018867924528302,0.08868863231014738,0.009817212641201816,2.633574962615967,2.6114585399627686,2.6361491680145264,2.6114585399627686,2.6361491680145264,2.627060890197754,0.011082467625333686
