0,batch_size,lr,max_epochs,module__activation_fct,module__channel_list,module__conv_type,module__dropout,module__fc_hidden_layers,module__preprocess,train_loss_0,train_loss_1,train_loss_2,train_loss_min,train_loss_max,train_loss_mean,train_loss_std,valid_acc_0,valid_acc_1,valid_acc_2,valid_acc_min,valid_acc_max,valid_acc_mean,valid_acc_std,valid_loss_0,valid_loss_1,valid_loss_2,valid_loss_min,valid_loss_max,valid_loss_mean,valid_loss_std
1,512,0.0001,2000,prelu,"[(42, 1)]",temporal,0.40855325050266916,"[1936, 64]",,3.114051369113959,2.9910126812398548,3.451444677026141,2.9910126812398548,3.451444677026141,3.1855029091266513,0.19464223182302912,0.07462686567164178,0.07547169811320754,0.0708955223880597,0.0708955223880597,0.07547169811320754,0.07366469539096966,0.0019882445864991207,2.642188549041748,2.6481049060821533,2.6660101413726807,2.642188549041748,2.6660101413726807,2.652101198832194,0.010127350166860291
2,,,,,,,,,,2.7368449994824067,2.7486174065412348,2.811014115982496,2.7368449994824067,2.811014115982496,2.765492174002046,0.03254568884141492,0.08208955223880597,0.07924528301886792,0.07462686567164178,0.07462686567164178,0.08208955223880597,0.07865390030977189,0.0030751935257689084,2.642076253890991,2.645047903060913,2.6471357345581055,2.642076253890991,2.6471357345581055,2.6447532971700034,0.0020760026699476754
3,,,,,,,,,,2.715195989792517,2.7243251777656248,2.762562462409261,2.715195989792517,2.762562462409261,2.734027876655801,0.02051832443375536,0.06716417910447761,0.07169811320754717,0.0708955223880597,0.06716417910447761,0.07169811320754717,0.06991927156669482,0.0019755064941099666,2.6407153606414795,2.6406702995300293,2.6441335678100586,2.6406702995300293,2.6441335678100586,2.6418397426605225,0.0016220836370595749
4,,,,,,,,,,2.6907317495989203,2.7277542643263337,2.739927926352669,2.6907317495989203,2.739927926352669,2.719471313425974,0.020920825485782436,0.05970149253731343,0.09433962264150944,0.06716417910447761,0.05970149253731343,0.09433962264150944,0.0737350980944335,0.014884729234089202,2.6380906105041504,2.636972427368164,2.642674446105957,2.636972427368164,2.642674446105957,2.6392458279927573,0.00246700223024122
5,,,,,,,,,,2.6871212070847292,2.716098157549545,2.7061435187287466,2.6871212070847292,2.716098157549545,2.703120961121007,0.012021309008844154,0.07462686567164178,0.09433962264150944,0.06716417910447761,0.06716417910447761,0.09433962264150944,0.07871022247254295,0.011463900875682196,2.6358726024627686,2.63460636138916,2.641453266143799,2.63460636138916,2.641453266143799,2.637310743331909,0.002974470602689138
6,,,,,,,,,,2.6694501870399727,2.6983442118895486,2.71128661937732,2.6694501870399727,2.71128661937732,2.6930270061022803,0.017488592009602094,0.13805970149253732,0.07924528301886792,0.06716417910447761,0.06716417910447761,0.13805970149253732,0.0948230545386276,0.030968198718581683,2.633518934249878,2.633310556411743,2.641737937927246,2.633310556411743,2.641737937927246,2.6361891428629556,0.003924512736631667
7,,,,,,,,,,2.6813451986551744,2.67981329165585,2.7029577393848467,2.67981329165585,2.7029577393848467,2.688038743231957,0.010567844921304075,0.2126865671641791,0.07924528301886792,0.06716417910447761,0.06716417910447761,0.2126865671641791,0.11969867642917487,0.06593708686041257,2.6313834190368652,2.632392168045044,2.6413803100585938,2.6313834190368652,2.6413803100585938,2.635051965713501,0.0044937252736770746
8,,,,,,,,,,2.643989430686642,2.668183273179975,2.7108121950885673,2.643989430686642,2.7108121950885673,2.674328299651728,0.02762416180728649,0.11567164179104478,0.09811320754716982,0.06716417910447761,0.06716417910447761,0.11567164179104478,0.09364967614756407,0.020053026679093047,2.6309523582458496,2.632570505142212,2.639763593673706,2.6309523582458496,2.639763593673706,2.6344288190205893,0.0038296618905768816
9,,,,,,,,,,2.655607907987973,2.6549564707530893,2.70580564770593,2.6549564707530893,2.70580564770593,2.6721233421489976,0.023818471450265593,0.1455223880597015,0.09433962264150944,0.07462686567164178,0.07462686567164178,0.1455223880597015,0.10482962545761758,0.029878352174335588,2.626875400543213,2.6280362606048584,2.634758234024048,2.626875400543213,2.634758234024048,2.629889965057373,0.0034748554952781976
10,,,,,,,,,,2.655024316269538,2.6615337849578564,2.6718190558491357,2.655024316269538,2.6718190558491357,2.662792385692177,0.006913941290028856,0.11194029850746269,0.1018867924528302,0.08955223880597014,0.08955223880597014,0.11194029850746269,0.10112644325542101,0.009155686847560891,2.614844560623169,2.627493143081665,2.6326396465301514,2.614844560623169,2.6326396465301514,2.6249924500783286,0.0074769142356957
11,,,,,,,,,,2.6467331760421193,2.644599549372228,2.664105521588514,2.644599549372228,2.664105521588514,2.6518127490009538,0.008735837456848654,0.10074626865671642,0.12075471698113208,0.09701492537313433,0.09701492537313433,0.12075471698113208,0.10617197033699427,0.010423470485409918,2.61356782913208,2.626206636428833,2.6353371143341064,2.61356782913208,2.6353371143341064,2.62503719329834,0.008925661225865727
12,,,,,,,,,,2.669872938553033,2.6554061336846817,2.6800203968172926,2.6554061336846817,2.6800203968172926,2.6684331563516692,0.010100172176119098,0.09701492537313433,0.12075471698113208,0.09701492537313433,0.09701492537313433,0.12075471698113208,0.1049281892424669,0.011191045086647132,2.609328269958496,2.6226966381073,2.6370112895965576,2.609328269958496,2.6370112895965576,2.623012065887451,0.011303746136677976
13,,,,,,,,,,2.6338843183021323,2.654064359683222,2.6696351887057674,2.6338843183021323,2.6696351887057674,2.6525279555637074,0.014635609242944063,0.09701492537313433,0.12452830188679245,0.08955223880597014,0.08955223880597014,0.12452830188679245,0.10369848868863231,0.015040695043838414,2.6019885540008545,2.6185526847839355,2.6294662952423096,2.6019885540008545,2.6294662952423096,2.616669178009033,0.011296526435485012
14,,,,,,,,,,2.642377460623063,2.640023154169035,2.682944958891515,2.640023154169035,2.682944958891515,2.655115191227871,0.019702075455463635,0.1417910447761194,0.10566037735849057,0.1044776119402985,0.1044776119402985,0.1417910447761194,0.1173096780249695,0.01731767347753635,2.5950210094451904,2.611186981201172,2.6257941722869873,2.5950210094451904,2.6257941722869873,2.6106673876444497,0.012568462407154325
15,,,,,,,,,,2.6358420890190697,2.62587799815436,2.682632023606654,2.62587799815436,2.682632023606654,2.648117370260028,0.024742227714555375,0.14925373134328357,0.10566037735849057,0.08208955223880597,0.08208955223880597,0.14925373134328357,0.11233455364686003,0.027822834872825372,2.5889484882354736,2.6015453338623047,2.6250648498535156,2.5889484882354736,2.6250648498535156,2.6051862239837646,0.014967519384513982
16,,,,,,,,,,2.628377805096106,2.6164388917458035,2.6793582014904445,2.6164388917458035,2.6793582014904445,2.6413916327774514,0.02728527891098456,0.15671641791044777,0.1169811320754717,0.08208955223880597,0.08208955223880597,0.15671641791044777,0.11859570074157515,0.030487673946219526,2.583064317703247,2.592339038848877,2.6240408420562744,2.583064317703247,2.6240408420562744,2.5998147328694663,0.017543914193259257
17,,,,,,,,,,2.622371147593092,2.6255225435099536,2.656525973291553,2.622371147593092,2.656525973291553,2.6348065547981996,0.015411741818567368,0.15671641791044777,0.12830188679245283,0.0708955223880597,0.0708955223880597,0.15671641791044777,0.11863794236365342,0.03569640872233839,2.5775461196899414,2.5865602493286133,2.6275551319122314,2.5775461196899414,2.6275551319122314,2.597220500310262,0.02176321114642929
