,epoch,dur,train_loss,valid_acc,valid_loss
0,1,0.8789992332458496,2.849939933964904,0.1708542713567839,2.6322322466864656
1,2,0.836000919342041,2.652539405261051,0.11809045226130653,2.620665723954014
2,3,0.8439996242523193,2.631685963666088,0.16331658291457288,2.5816487774777053
3,4,0.8270034790039062,2.5877678803384074,0.22613065326633167,2.5027902689411414
4,5,0.8139967918395996,2.5493921195651748,0.3241206030150754,2.4283451255242428
5,6,0.8249990940093994,2.465824281970914,0.3693467336683417,2.269536371806159
6,7,0.8519999980926514,2.3667948139156483,0.41457286432160806,2.1039098638985023
7,8,0.878000020980835,2.326501037033511,0.4723618090452261,2.0223108512073305
8,9,0.9339993000030518,2.210699758212179,0.5452261306532663,1.936598596860416
9,10,0.820000171661377,2.2208564263147217,0.5778894472361809,1.91052311928428
10,11,0.8459999561309814,2.1380705616690894,0.628140703517588,1.7479431024148835
11,12,0.8260002136230469,2.0846664812439686,0.5979899497487438,1.7369039058685303
12,13,0.8279995918273926,2.026048044999644,0.6231155778894473,1.622119046934885
13,14,0.878000020980835,1.9763560498111836,0.6306532663316583,1.6212153075328424
14,15,0.9300000667572021,1.9553800737354117,0.6934673366834171,1.5430266491731806
15,16,0.8929996490478516,1.9672024048550028,0.6959798994974874,1.5254887534146333
16,17,0.8309996128082275,1.8838319546434548,0.6608040201005025,1.4681643235623536
17,18,0.8320016860961914,1.8313338884776136,0.7211055276381909,1.415449861306042
18,19,0.8129990100860596,1.7815283694126847,0.7311557788944724,1.3766828248249225
19,20,0.8209996223449707,1.772000301204784,0.7412060301507538,1.3179592541114769
20,21,0.819000244140625,1.7454435861980717,0.7562814070351759,1.284900726385452
21,22,0.8870015144348145,1.7240813639344081,0.7713567839195979,1.2570030785086166
22,23,0.858001708984375,1.738925176301778,0.7763819095477387,1.2507400063414071
23,24,0.8120005130767822,1.6750284827167643,0.7763819095477387,1.1958205076917332
24,25,0.8099973201751709,1.621234596767743,0.7713567839195979,1.147864938980371
25,26,0.8449976444244385,1.660959578812046,0.7763819095477387,1.141078679405864
26,27,0.8049993515014648,1.6450559097734516,0.7788944723618091,1.138097488700445
27,28,0.8660004138946533,1.621410049183268,0.7889447236180904,1.0759896531176927
28,29,0.8720009326934814,1.6824951583994183,0.7989949748743719,1.0787708232151203
29,30,0.872999906539917,1.609746349453163,0.8065326633165829,1.0531044251954735
30,31,0.8720002174377441,1.5497784776357926,0.7914572864321608,1.0088322156637757
31,32,0.8349993228912354,1.5336865171427612,0.8015075376884422,1.0363152518344285
