,epoch,dur,train_loss,valid_acc,valid_loss
0,1,0.7249982357025146,3.33611310642599,0.08542713567839195,2.637841181539411
1,2,0.7050013542175293,2.756428281415287,0.11809045226130653,2.6350930096516056
2,3,0.7059986591339111,2.706704534122794,0.11306532663316583,2.629165924973224
3,4,0.7209992408752441,2.670045562346064,0.1507537688442211,2.620274864848535
4,5,0.7619993686676025,2.662553781125976,0.19597989949748743,2.6004022545550938
5,6,0.69100022315979,2.6451328493721507,0.24874371859296482,2.5754543321216525
6,7,0.7199995517730713,2.6381108742517334,0.1708542713567839,2.585111379623413
7,8,0.7029995918273926,2.622663604159972,0.24623115577889448,2.549220667412533
8,9,0.7350013256072998,2.6126706798616963,0.21608040201005024,2.519903669405223
9,10,0.719998836517334,2.570947615956833,0.24623115577889448,2.4900693426180127
10,11,0.7409987449645996,2.5717879052961985,0.271356783919598,2.463725199052437
11,12,0.6969997882843018,2.5451547391283373,0.2989949748743719,2.4500270045582373
12,13,0.7089991569519043,2.5180593498537696,0.3391959798994975,2.4025873658645094
13,14,0.7260000705718994,2.5254249472013663,0.27889447236180903,2.409710053822503
14,15,0.7459986209869385,2.4948694947129173,0.30904522613065327,2.4022494237027576
15,16,0.7169995307922363,2.4586018508588765,0.32914572864321606,2.327899206822841
16,17,0.7179989814758301,2.43843833859843,0.3542713567839196,2.2899514897983875
17,18,0.7539994716644287,2.4469657041962414,0.3793969849246231,2.3077753560626926
18,19,0.7150030136108398,2.4026688042737154,0.3944723618090452,2.272013244916446
19,20,0.6999979019165039,2.4148150409229587,0.4120603015075377,2.261019607285159
20,21,0.6979985237121582,2.3624429931713893,0.457286432160804,2.2121303740458274
21,22,0.6949982643127441,2.3519199129561303,0.3768844221105528,2.2100912673988535
22,23,0.7459993362426758,2.3240566607779334,0.3844221105527638,2.172715794500993
23,24,0.6950016021728516,2.311949043054129,0.4748743718592965,2.1541538016879977
24,25,0.7059993743896484,2.2725442634196655,0.3844221105527638,2.105416293719306
25,26,0.7209992408752441,2.291158001493095,0.4748743718592965,2.0730147811036614
26,27,0.7039988040924072,2.246147960157309,0.4849246231155779,2.0522128337591736
27,28,0.7260005474090576,2.282828837442337,0.49246231155778897,2.050352140287658
28,29,0.7459995746612549,2.2106189370613243,0.5125628140703518,1.9866348043758066
29,30,0.681999683380127,2.187052893577556,0.457286432160804,2.006963189522825
30,31,0.7219986915588379,2.2240465105572063,0.5175879396984925,1.9816332827860386
31,32,0.6909987926483154,2.1999422276676386,0.4623115577889447,1.9801228028445987
32,33,0.709003210067749,2.1702056065411637,0.507537688442211,1.9379421640281103
33,34,0.7219958305358887,2.1598407286535304,0.5829145728643216,1.9128733220411904
34,35,0.6919996738433838,2.1508409967801025,0.5703517587939698,1.8773554863043167
35,36,0.7380003929138184,2.0699655267859542,0.542713567839196,1.8521091872124216
36,37,0.7049963474273682,2.0744390599095714,0.5251256281407035,1.8104982436002799
37,38,0.7129991054534912,2.0895083787041346,0.5226130653266332,1.8503246295392213
38,39,0.7330009937286377,2.0514839419024242,0.585427135678392,1.7886996646622317
39,40,0.7589993476867676,2.0536743535275037,0.6055276381909548,1.7717044838708849
40,41,0.716998815536499,2.050773009142711,0.5703517587939698,1.75109807210951
41,42,0.7350006103515625,2.018267667705668,0.6206030150753769,1.756668251962518
42,43,0.7259993553161621,2.0021825471699772,0.6206030150753769,1.7173580266722484
43,44,0.7190008163452148,2.045319179871934,0.6407035175879398,1.7142458027930716
44,45,0.7010023593902588,1.9822784915623683,0.6306532663316583,1.6775052026288593
45,46,0.7000002861022949,1.9806931128727794,0.6658291457286433,1.656885139307185
46,47,0.741999626159668,2.0228329889295042,0.6582914572864321,1.6513527775529642
47,48,0.7369997501373291,1.95425584496365,0.6381909547738693,1.638885196728922
48,49,0.6970012187957764,1.9567876439088439,0.6507537688442211,1.6537084729228186
49,50,0.7079994678497314,1.930855879557728,0.678391959798995,1.5752922116811552
50,51,0.7089993953704834,1.9254472618982215,0.6959798994974874,1.5945405750418429
51,52,0.7089986801147461,1.9568628229954483,0.6532663316582915,1.5924911367234273
52,53,0.7159969806671143,1.9112598625859591,0.6884422110552764,1.5429102967132875
53,54,0.7209963798522949,1.9303135529980922,0.6834170854271356,1.5699214791532736
54,55,0.7229998111724854,1.900090966426151,0.6532663316582915,1.567317832654445
55,56,0.7540004253387451,1.8664823622465438,0.6683417085427136,1.552316932222951
